part,task,id,value,lo,hi,role,twin_value,twin_file,twin_loc,ci_twinned,ci_how,keyed,twin_key,ctx_overlap,score,twin_text,twin_lo,twin_hi,dis_value,dis_file,dis_loc,dis_pair,dis_overlap,dis_text
16,M2,M2.arm_rule.agreement,0.5524,0.5286,0.5754,RELEASED ONLY,0.552417164584465,<local data dir>/release/edaic_rerun/part16/verify/M2_verify_out.json,/cells/arm_rule,yes,,False,po,6,26,"{""name"": ""arm_rule"", ""n"": 5523, ""n_speakers"": 275, ""po"": 0.552417164584465, ""pe"": 0.3179126913479421, ""kappa"": 0.3438041879124698, ""po_lo"": 0.5286074314817867, ""po_hi"": 0.5754494489350247, ""kappa_lo"": 0.3224476382361747, ""kappa_hi"": 0.36650375398910245, ""usable_po"": 2000, ""usable_kappa"": 2000, ""cats"": [""agreement"", ""conflict"", ""none""], ""confusion"": [[1414, 59, 84], [55, 420, 13], [1406, 855, 1217]",0.5286,0.5754,,,,,,
16,M2,M2.arm_rule.kappa,0.3438,0.3224,0.3665,RELEASED ONLY,0.3438041879124698,<local data dir>/release/edaic_rerun/part16/verify/M2_verify_out.json,/cells/arm_rule,yes,,False,kappa,6,26,"{""name"": ""arm_rule"", ""n"": 5523, ""n_speakers"": 275, ""po"": 0.552417164584465, ""pe"": 0.3179126913479421, ""kappa"": 0.3438041879124698, ""po_lo"": 0.5286074314817867, ""po_hi"": 0.5754494489350247, ""kappa_lo"": 0.3224476382361747, ""kappa_hi"": 0.36650375398910245, ""usable_po"": 2000, ""usable_kappa"": 2000, ""cats"": [""agreement"", ""conflict"", ""none""], ""confusion"": [[1414, 59, 84], [55, 420, 13], [1406, 855, 1217]",0.3224,0.3665,,,,,,
16,M2,M2.arm_selected.agreement,0.7045,0.6674,0.7391,RELEASED ONLY,0.7045084193373167,<local data dir>/release/edaic_rerun/part16/verify/M2_verify_out.json,/cells/arm_selected,yes,,False,po,6,26,"{""name"": ""arm_selected"", ""n"": 5523, ""n_speakers"": 275, ""po"": 0.7045084193373167, ""pe"": 0.5548250171316244, ""kappa"": 0.33623498167224963, ""po_lo"": 0.6674103379904449, ""po_hi"": 0.7391154046350137, ""kappa_lo"": 0.300769728159068, ""kappa_hi"": 0.37172056272455184, ""usable_po"": 2000, ""usable_kappa"": 2000, ""cats"": [""agreement"", ""conflict"", ""none""], ""confusion"": [[210, 16, 85], [29, 415, 39], [560, 903, 32",0.6674,0.7391,,,,,,
16,M2,M2.arm_selected.kappa,0.3362,0.3008,0.3717,RELEASED ONLY,0.33623498167224963,<local data dir>/release/edaic_rerun/part16/verify/M2_verify_out.json,/cells/arm_selected,yes,,False,kappa,6,26,"{""name"": ""arm_selected"", ""n"": 5523, ""n_speakers"": 275, ""po"": 0.7045084193373167, ""pe"": 0.5548250171316244, ""kappa"": 0.33623498167224963, ""po_lo"": 0.6674103379904449, ""po_hi"": 0.7391154046350137, ""kappa_lo"": 0.300769728159068, ""kappa_hi"": 0.37172056272455184, ""usable_po"": 2000, ""usable_kappa"": 2000, ""cats"": [""agreement"", ""conflict"", ""none""], ""confusion"": [[210, 16, 85], [29, 415, 39], [560, 903, 32",0.3008,0.3717,,,,,,
16,M2,M2.arm_rule_matched.agreement,0.7290,0.7128,0.7460,RELEASED ONLY,0.7289516567083107,<local data dir>/release/edaic_rerun/part16/verify/M2_verify_out.json,/cells/arm_rule_matched,yes,,False,po,5,25,"{""name"": ""arm_rule_matched"", ""n"": 5523, ""n_speakers"": 275, ""po"": 0.7289516567083107, ""pe"": 0.4602374040065987, ""kappa"": 0.4978378544499907, ""po_lo"": 0.7128158703496257, ""po_hi"": 0.7460232566239149, ""kappa_lo"": 0.4728297542307062, ""kappa_hi"": 0.5233552214167844, ""usable_po"": 2000, ""usable_kappa"": 2000, ""cats"": [""agreement"", ""conflict"", ""none""], ""confusion"": [[1118, 6, 433], [13, 313, 162], [558, 32",0.7128,0.7460,,,,,,
16,M2,M2.arm_rule_matched.kappa,0.4978,0.4728,0.5234,RELEASED ONLY,0.4978378544499907,<local data dir>/release/edaic_rerun/part16/verify/M2_verify_out.json,/cells/arm_rule_matched,yes,,False,kappa,4,24,"{""name"": ""arm_rule_matched"", ""n"": 5523, ""n_speakers"": 275, ""po"": 0.7289516567083107, ""pe"": 0.4602374040065987, ""kappa"": 0.4978378544499907, ""po_lo"": 0.7128158703496257, ""po_hi"": 0.7460232566239149, ""kappa_lo"": 0.4728297542307062, ""kappa_hi"": 0.5233552214167844, ""usable_po"": 2000, ""usable_kappa"": 2000, ""cats"": [""agreement"", ""conflict"", ""none""], ""confusion"": [[1118, 6, 433], [13, 313, 162], [558, 32",0.4728,0.5234,,,,,,
16,M2,M2.arm_selected_matched.agreement,0.8356,0.8146,0.8560,RELEASED ONLY,0.8355965960528698,<local data dir>/release/edaic_rerun/part16/verify/M2_verify_out.json,/cells/arm_selected_matched,yes,,False,po,5,25,"{""name"": ""arm_selected_matched"", ""n"": 5523, ""n_speakers"": 275, ""po"": 0.8355965960528698, ""pe"": 0.708203336079573, ""kappa"": 0.43658230447774077, ""po_lo"": 0.8145882884323586, ""po_hi"": 0.8560283300935687, ""kappa_lo"": 0.39892326702790604, ""kappa_hi"": 0.4754860671446636, ""usable_po"": 2000, ""usable_kappa"": 2000, ""cats"": [""agreement"", ""conflict"", ""none""], ""confusion"": [[154, 0, 157], [9, 308, 166], [244,",0.8146,0.8560,,,,,,
16,M2,M2.arm_selected_matched.kappa,0.4366,0.3989,0.4755,RELEASED ONLY,0.43658230447774077,<local data dir>/release/edaic_rerun/part16/verify/M2_verify_out.json,/cells/arm_selected_matched,yes,,False,kappa,4,24,"{""name"": ""arm_selected_matched"", ""n"": 5523, ""n_speakers"": 275, ""po"": 0.8355965960528698, ""pe"": 0.708203336079573, ""kappa"": 0.43658230447774077, ""po_lo"": 0.8145882884323586, ""po_hi"": 0.8560283300935687, ""kappa_lo"": 0.39892326702790604, ""kappa_hi"": 0.4754860671446636, ""usable_po"": 2000, ""usable_kappa"": 2000, ""cats"": [""agreement"", ""conflict"", ""none""], ""confusion"": [[154, 0, 157], [9, 308, 166], [244,",0.3989,0.4755,,,,,,
16,M2,M2.matched_threshold,0.995,,,RELEASED ONLY,0.995,<local data dir>/release/edaic_rerun/part16/verify/M2_verify_out.json,,no interval in row,,False,my_closest_threshold,7,17,"{""n_eligible"": 5523, ""n_eligible_speakers"": 275, ""manifest_rows_disk"": 966, ""manifest_pairs_disk"": 483, ""manifest_speakers_disk"": 138, ""manifest_keys_disk"": 794, ""my_roberta_rebuild_matches_disk_manifest"": true, ""my_closest_threshold"": 0.995, ""overlap_same_arm_seg_uid"": 625, ""overlap_seg_any_arm"": 670, ""conflict_survival_frac"": 0.8592132505175983, ""builder_sentiment_csv_rows"": 5523, ""score_max_abs",,,,,,,,
16,M2,M2.pairs,1334,,,RELEASED ONLY,1334.0,<local data dir>/release/edaic_rerun/part16/verify/M2_verify_out.json,,no interval in row,,False,builder_manifest_pairs,4,14,"{""n_eligible"": 5523, ""n_eligible_speakers"": 275, ""manifest_rows_disk"": 966, ""manifest_pairs_disk"": 483, ""manifest_speakers_disk"": 138, ""manifest_keys_disk"": 794, ""my_roberta_rebuild_matches_disk_manifest"": true, ""my_closest_threshold"": 0.995, ""overlap_same_arm_seg_uid"": 625, ""overlap_seg_any_arm"": 670, ""conflict_survival_frac"": 0.8592132505175983, ""builder_sentiment_csv_rows"": 5523, ""score_max_abs",,,,,,,,
16,M2,M2.clips,2668,,,RELEASED ONLY,2668.0,<local data dir>/release/edaic_rerun/part16/verify/M2_verify_out.json,,no interval in row,,False,builder_manifest_csv_rows,3,13,"{""n_eligible"": 5523, ""n_eligible_speakers"": 275, ""manifest_rows_disk"": 966, ""manifest_pairs_disk"": 483, ""manifest_speakers_disk"": 138, ""manifest_keys_disk"": 794, ""my_roberta_rebuild_matches_disk_manifest"": true, ""my_closest_threshold"": 0.995, ""overlap_same_arm_seg_uid"": 625, ""overlap_seg_any_arm"": 670, ""conflict_survival_frac"": 0.8592132505175983, ""builder_sentiment_csv_rows"": 5523, ""score_max_abs",,,,,,,,
16,M2,M2.speakers,162,,,RELEASED ONLY,162.0,<local data dir>/release/edaic_rerun/part16/verify/M2_verify_out.json,,no interval in row,,False,builder_manifest_speakers,4,14,"{""n_eligible"": 5523, ""n_eligible_speakers"": 275, ""manifest_rows_disk"": 966, ""manifest_pairs_disk"": 483, ""manifest_speakers_disk"": 138, ""manifest_keys_disk"": 794, ""my_roberta_rebuild_matches_disk_manifest"": true, ""my_closest_threshold"": 0.995, ""overlap_same_arm_seg_uid"": 625, ""overlap_seg_any_arm"": 670, ""conflict_survival_frac"": 0.8592132505175983, ""builder_sentiment_csv_rows"": 5523, ""score_max_abs",,,,,,,,
16,M2,M2.same_arm_seg_uid,625,,,RELEASED ONLY,625.0,<local data dir>/release/edaic_rerun/part16/verify/M2_verify_out.json,,no interval in row,,False,overlap_same_arm_seg_uid,4,14,"{""n_eligible"": 5523, ""n_eligible_speakers"": 275, ""manifest_rows_disk"": 966, ""manifest_pairs_disk"": 483, ""manifest_speakers_disk"": 138, ""manifest_keys_disk"": 794, ""my_roberta_rebuild_matches_disk_manifest"": true, ""my_closest_threshold"": 0.995, ""overlap_same_arm_seg_uid"": 625, ""overlap_seg_any_arm"": 670, ""conflict_survival_frac"": 0.8592132505175983, ""builder_sentiment_csv_rows"": 5523, ""score_max_abs",,,,,,,,
16,M3,M3_pitt_clip,0.6578,0.6033,0.7125,PAPER VALUE,0.657768,<local data dir>/release/edaic_rerun/part17/verify/T5_verify.log,lines 6-8 (window),yes,,False,log,4,22,"zero-shot file <local data dir>/release/omni_final/omni_pitt_zeroshot_scores.csv  rows 468  speakers 228  positives 290  mixed-label speakers 0 || answer AUC  Mann-Whitney 0.657768  trapezoid 0.657768  diff 0.00e+00 || interval (sorted str speakers) [0.6033, 0.7125]  usable 2000/2000  speakers 228",0.6033,0.7125,,,,,,
16,M3,M3_pitt_speaker,0.6771,0.6096,0.7494,RELEASED ONLY,,,,,,,,,,,,,,,,,,
16,M3,M3_pitt_clip_minus_speaker,-0.0193,-0.0565,0.0172,RELEASED ONLY,-0.0193,<local data dir>/release/edaic_rerun/part17/verify/T5_verify.log,line 227,no,,False,log,0,10,"layers at or below answer (layer, margin): [(2, -0.0072), (3, -0.0313), (4, -0.0249), (5, -0.0017), (6, -0.0193), (7, -0.0547), (8, -0.0372), (9, -0.0374), (10, -0.0229), (11, -0.0662), (12, -0.0587), (13, -0.0589), (14, -0.0684), (15, -0.0765), (16, -0.0903), (17, -0.0887), (18, -0.09), (19, -0.1311), (20, -0.1259), (21, -0.1224), (22, -0.1377), (23, -0.123), (24, -0.1407), (25, -0.1178), (26, -0",,,,,,,,
16,M3,M3_pcgita_clip,0.5635,0.4931,0.6331,PAPER VALUE,0.563478,<local data dir>/release/edaic_rerun/part17/verify/T5_verify.log,lines 81-83 (window),yes,,False,log,4,22,"zero-shot file <local data dir>/release/omni_final/omni_pcgita_zeroshot_scores.csv  rows 1100  speakers 100  positives 550  mixed-label speakers 0 || answer AUC  Mann-Whitney 0.563478  trapezoid 0.563478  diff 0.00e+00 || interval (sorted str speakers) [0.4931, 0.6331]  usable 2000/2000  speakers 100",0.4931,0.6331,,,,,,
16,M3,M3_pcgita_speaker,0.5948,0.4778,0.7089,RELEASED ONLY,,,,,,,,,,,,,,,,,,
16,M3,M3_pcgita_clip_minus_speaker,-0.0313,-0.0820,0.0179,RELEASED ONLY,-0.0313,<local data dir>/release/edaic_rerun/part17/verify/T5_verify.log,line 227,no,,False,log,0,10,"layers at or below answer (layer, margin): [(2, -0.0072), (3, -0.0313), (4, -0.0249), (5, -0.0017), (6, -0.0193), (7, -0.0547), (8, -0.0372), (9, -0.0374), (10, -0.0229), (11, -0.0662), (12, -0.0587), (13, -0.0589), (14, -0.0684), (15, -0.0765), (16, -0.0903), (17, -0.0887), (18, -0.09), (19, -0.1311), (20, -0.1259), (21, -0.1224), (22, -0.1377), (23, -0.123), (24, -0.1407), (25, -0.1178), (26, -0",,,,,,,,
16,M3,M3_neurovoz_clip,0.6951,0.6356,0.7519,PAPER VALUE,0.695081,<local data dir>/release/edaic_rerun/part17/verify/T5_verify.log,lines 106-108 (window),yes,,False,log,4,22,"zero-shot file <local data dir>/release/omni_final/omni_neurovoz_zeroshot_scores.csv  rows 1270  speakers 107  positives 621  mixed-label speakers 0 || answer AUC  Mann-Whitney 0.695081  trapezoid 0.695081  diff 1.11e-16 || interval (sorted str speakers) [0.6356, 0.7519]  usable 2000/2000  speakers 107",0.6356,0.7519,,,,,,
16,M3,M3_neurovoz_speaker,0.7948,0.7045,0.8733,RELEASED ONLY,,,,,,,,,,,,,,,,,,
16,M3,M3_neurovoz_clip_minus_speaker,-0.0997,-0.1325,-0.0613,RELEASED ONLY,,,,,,,,,,,,,,,,,,
16,M4,M4#01:yes_rate_Qwen2.5_Omni_conflict,0.2236,0.1792,0.2736,PAPER VALUE,0.2236,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/cells[0],yes,,False,rate,6,26,"{""model"": ""Qwen2.5-Omni"", ""arm"": ""conflict"", ""rate"": ""0.2236"", ""lo"": ""0.1792"", ""hi"": ""0.2736"", ""med_mass"": ""0.9965"", ""sd_sample"": ""0.2223"", ""sd_pop"": ""0.2221"", ""yes"": 108, ""n"": 483, ""n_spk"": 138, ""their_lo"": ""0.1792"", ""their_hi"": ""0.2736"", ""ci_agree"": true, ""boot_usable"": 2000}",0.1792,0.2736,,,,,,
16,M4,M4#02:median_answer_mass_Qwen2.5_Omni_conflict,0.9965,,,SUPPORT,0.9965,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/cells[0],no interval in row,,False,med_mass,5,15,"{""model"": ""Qwen2.5-Omni"", ""arm"": ""conflict"", ""rate"": ""0.2236"", ""lo"": ""0.1792"", ""hi"": ""0.2736"", ""med_mass"": ""0.9965"", ""sd_sample"": ""0.2223"", ""sd_pop"": ""0.2221"", ""yes"": 108, ""n"": 483, ""n_spk"": 138, ""their_lo"": ""0.1792"", ""their_hi"": ""0.2736"", ""ci_agree"": true, ""boot_usable"": 2000}",,,,,,,,
16,M4,M4#03:yes_rate_Qwen2.5_Omni_agreement,0.2919,0.2073,0.3771,PAPER VALUE,0.2919,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/cells[1],yes,,False,rate,6,26,"{""model"": ""Qwen2.5-Omni"", ""arm"": ""agreement"", ""rate"": ""0.2919"", ""lo"": ""0.2073"", ""hi"": ""0.3771"", ""med_mass"": ""0.9969"", ""sd_sample"": ""0.2957"", ""sd_pop"": ""0.2954"", ""yes"": 141, ""n"": 483, ""n_spk"": 138, ""their_lo"": ""0.2073"", ""their_hi"": ""0.3771"", ""ci_agree"": true, ""boot_usable"": 2000}",0.2073,0.3771,,,,,,
16,M4,M4#04:median_answer_mass_Qwen2.5_Omni_agreement,0.9969,,,SUPPORT,0.9969,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/cells[1],no interval in row,,False,med_mass,5,15,"{""model"": ""Qwen2.5-Omni"", ""arm"": ""agreement"", ""rate"": ""0.2919"", ""lo"": ""0.2073"", ""hi"": ""0.3771"", ""med_mass"": ""0.9969"", ""sd_sample"": ""0.2957"", ""sd_pop"": ""0.2954"", ""yes"": 141, ""n"": 483, ""n_spk"": 138, ""their_lo"": ""0.2073"", ""their_hi"": ""0.3771"", ""ci_agree"": true, ""boot_usable"": 2000}",,,,,,,,
16,M4,M4#05:yes_rate_diff_conflict_minus_agreement_Qwen2.5_Omni,-0.0683,-0.1788,0.0474,PAPER VALUE,-0.0683,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/diffs[0],yes,,False,diff,4,24,"{""model"": ""Qwen2.5-Omni"", ""diff"": ""-0.0683"", ""lo"": ""-0.1788"", ""hi"": ""0.0474"", ""their_diff"": ""-0.0683"", ""their_lo"": ""-0.1788"", ""their_hi"": ""0.0474"", ""agree"": true, ""boot_usable"": 2000}",-0.1788,0.0474,,,,,,
16,M4,M4#06:yes_rate_Qwen2_Audio_conflict,0.9400,0.9199,0.9612,PAPER VALUE,0.94,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/cells[2],yes,,False,rate,6,26,"{""model"": ""Qwen2-Audio"", ""arm"": ""conflict"", ""rate"": ""0.9400"", ""lo"": ""0.9199"", ""hi"": ""0.9612"", ""med_mass"": ""0.9990"", ""sd_sample"": ""0.1972"", ""sd_pop"": ""0.1969"", ""yes"": 454, ""n"": 483, ""n_spk"": 138, ""their_lo"": ""0.9199"", ""their_hi"": ""0.9612"", ""ci_agree"": true, ""boot_usable"": 2000}",0.9199,0.9612,,,,,,
16,M4,M4#07:median_answer_mass_Qwen2_Audio_conflict,0.9990,,,SUPPORT,0.999,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/cells[2],no interval in row,,False,med_mass,5,15,"{""model"": ""Qwen2-Audio"", ""arm"": ""conflict"", ""rate"": ""0.9400"", ""lo"": ""0.9199"", ""hi"": ""0.9612"", ""med_mass"": ""0.9990"", ""sd_sample"": ""0.1972"", ""sd_pop"": ""0.1969"", ""yes"": 454, ""n"": 483, ""n_spk"": 138, ""their_lo"": ""0.9199"", ""their_hi"": ""0.9612"", ""ci_agree"": true, ""boot_usable"": 2000}",,,,,,,,
16,M4,M4#08:yes_rate_Qwen2_Audio_agreement,0.8675,0.8159,0.9102,PAPER VALUE,0.8675,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/cells[3],yes,,False,rate,6,26,"{""model"": ""Qwen2-Audio"", ""arm"": ""agreement"", ""rate"": ""0.8675"", ""lo"": ""0.8159"", ""hi"": ""0.9102"", ""med_mass"": ""0.9988"", ""sd_sample"": ""0.2558"", ""sd_pop"": ""0.2556"", ""yes"": 419, ""n"": 483, ""n_spk"": 138, ""their_lo"": ""0.8159"", ""their_hi"": ""0.9102"", ""ci_agree"": true, ""boot_usable"": 2000}",0.8159,0.9102,,,,,,
16,M4,M4#09:median_answer_mass_Qwen2_Audio_agreement,0.9988,,,SUPPORT,0.9988,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/cells[3],no interval in row,,False,med_mass,5,15,"{""model"": ""Qwen2-Audio"", ""arm"": ""agreement"", ""rate"": ""0.8675"", ""lo"": ""0.8159"", ""hi"": ""0.9102"", ""med_mass"": ""0.9988"", ""sd_sample"": ""0.2558"", ""sd_pop"": ""0.2556"", ""yes"": 419, ""n"": 483, ""n_spk"": 138, ""their_lo"": ""0.8159"", ""their_hi"": ""0.9102"", ""ci_agree"": true, ""boot_usable"": 2000}",,,,,,,,
16,M4,M4#10:yes_rate_diff_conflict_minus_agreement_Qwen2_Audio,0.0725,0.0200,0.1330,PAPER VALUE,0.0725,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/diffs[1],yes,,False,diff,4,24,"{""model"": ""Qwen2-Audio"", ""diff"": ""0.0725"", ""lo"": ""0.0200"", ""hi"": ""0.1330"", ""their_diff"": ""0.0725"", ""their_lo"": ""0.0200"", ""their_hi"": ""0.1330"", ""agree"": true, ""boot_usable"": 2000}",0.0200,0.1330,,,,,,
16,M4,M4#11:yes_rate_Qwen3_Omni_30B_A3B_conflict,0.3892,0.3347,0.4500,PAPER VALUE,0.3892,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/cells[4],yes,,False,rate,8,28,"{""model"": ""Qwen3-Omni-30B-A3B"", ""arm"": ""conflict"", ""rate"": ""0.3892"", ""lo"": ""0.3347"", ""hi"": ""0.4500"", ""med_mass"": ""0.9996"", ""sd_sample"": ""0.3498"", ""sd_pop"": ""0.3494"", ""yes"": 188, ""n"": 483, ""n_spk"": 138, ""their_lo"": ""0.3347"", ""their_hi"": ""0.4500"", ""ci_agree"": true, ""boot_usable"": 2000}",0.3347,0.4500,,,,,,
16,M4,M4#12:median_answer_mass_Qwen3_Omni_30B_A3B_conflict,0.9996,,,SUPPORT,0.9996,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/cells[4],no interval in row,,False,med_mass,7,17,"{""model"": ""Qwen3-Omni-30B-A3B"", ""arm"": ""conflict"", ""rate"": ""0.3892"", ""lo"": ""0.3347"", ""hi"": ""0.4500"", ""med_mass"": ""0.9996"", ""sd_sample"": ""0.3498"", ""sd_pop"": ""0.3494"", ""yes"": 188, ""n"": 483, ""n_spk"": 138, ""their_lo"": ""0.3347"", ""their_hi"": ""0.4500"", ""ci_agree"": true, ""boot_usable"": 2000}",,,,,,,,
16,M4,M4#13:yes_rate_Qwen3_Omni_30B_A3B_agreement,0.4182,0.3188,0.5097,PAPER VALUE,0.4182,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/cells[5],yes,,False,rate,8,28,"{""model"": ""Qwen3-Omni-30B-A3B"", ""arm"": ""agreement"", ""rate"": ""0.4182"", ""lo"": ""0.3188"", ""hi"": ""0.5097"", ""med_mass"": ""0.9998"", ""sd_sample"": ""0.4181"", ""sd_pop"": ""0.4176"", ""yes"": 202, ""n"": 483, ""n_spk"": 138, ""their_lo"": ""0.3188"", ""their_hi"": ""0.5097"", ""ci_agree"": true, ""boot_usable"": 2000}",0.3188,0.5097,,,,,,
16,M4,M4#14:median_answer_mass_Qwen3_Omni_30B_A3B_agreement,0.9998,,,SUPPORT,0.9998,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/cells[5],no interval in row,,False,med_mass,7,17,"{""model"": ""Qwen3-Omni-30B-A3B"", ""arm"": ""agreement"", ""rate"": ""0.4182"", ""lo"": ""0.3188"", ""hi"": ""0.5097"", ""med_mass"": ""0.9998"", ""sd_sample"": ""0.4181"", ""sd_pop"": ""0.4176"", ""yes"": 202, ""n"": 483, ""n_spk"": 138, ""their_lo"": ""0.3188"", ""their_hi"": ""0.5097"", ""ci_agree"": true, ""boot_usable"": 2000}",,,,,,,,
16,M4,M4#15:yes_rate_diff_conflict_minus_agreement_Qwen3_Omni_30B_A3B,-0.0290,-0.1540,0.1078,PAPER VALUE,-0.029,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/diffs[2],yes,,False,diff,6,26,"{""model"": ""Qwen3-Omni-30B-A3B"", ""diff"": ""-0.0290"", ""lo"": ""-0.1540"", ""hi"": ""0.1078"", ""their_diff"": ""-0.0290"", ""their_lo"": ""-0.1540"", ""their_hi"": ""0.1078"", ""agree"": true, ""boot_usable"": 2000}",-0.1540,0.1078,,,,,,
16,M4,M4#16:yes_rate_AudioFlamingo2_conflict,0.9710,0.9502,0.9887,PAPER VALUE,0.971,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/cells[6],yes,,False,rate,5,25,"{""model"": ""AudioFlamingo2"", ""arm"": ""conflict"", ""rate"": ""0.9710"", ""lo"": ""0.9502"", ""hi"": ""0.9887"", ""med_mass"": ""0.9424"", ""sd_sample"": ""0.0532"", ""sd_pop"": ""0.0532"", ""yes"": 469, ""n"": 483, ""n_spk"": 138, ""their_lo"": ""0.9502"", ""their_hi"": ""0.9887"", ""ci_agree"": true, ""boot_usable"": 2000}",0.9502,0.9887,,,,,,
16,M4,M4#17:median_answer_mass_AudioFlamingo2_conflict,0.9424,,,SUPPORT,0.9424,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/cells[6],no interval in row,,False,med_mass,4,14,"{""model"": ""AudioFlamingo2"", ""arm"": ""conflict"", ""rate"": ""0.9710"", ""lo"": ""0.9502"", ""hi"": ""0.9887"", ""med_mass"": ""0.9424"", ""sd_sample"": ""0.0532"", ""sd_pop"": ""0.0532"", ""yes"": 469, ""n"": 483, ""n_spk"": 138, ""their_lo"": ""0.9502"", ""their_hi"": ""0.9887"", ""ci_agree"": true, ""boot_usable"": 2000}",,,,,,,,
16,M4,M4#18:yes_rate_AudioFlamingo2_agreement,0.9834,0.9629,0.9979,PAPER VALUE,0.9834,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/cells[7],yes,,False,rate,5,25,"{""model"": ""AudioFlamingo2"", ""arm"": ""agreement"", ""rate"": ""0.9834"", ""lo"": ""0.9629"", ""hi"": ""0.9979"", ""med_mass"": ""0.9423"", ""sd_sample"": ""0.0438"", ""sd_pop"": ""0.0437"", ""yes"": 475, ""n"": 483, ""n_spk"": 138, ""their_lo"": ""0.9629"", ""their_hi"": ""0.9979"", ""ci_agree"": true, ""boot_usable"": 2000}",0.9629,0.9979,,,,,,
16,M4,M4#19:median_answer_mass_AudioFlamingo2_agreement,0.9423,,,SUPPORT,0.9423,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/cells[7],no interval in row,,False,med_mass,4,14,"{""model"": ""AudioFlamingo2"", ""arm"": ""agreement"", ""rate"": ""0.9834"", ""lo"": ""0.9629"", ""hi"": ""0.9979"", ""med_mass"": ""0.9423"", ""sd_sample"": ""0.0438"", ""sd_pop"": ""0.0437"", ""yes"": 475, ""n"": 483, ""n_spk"": 138, ""their_lo"": ""0.9629"", ""their_hi"": ""0.9979"", ""ci_agree"": true, ""boot_usable"": 2000}",,,,,,,,
16,M4,M4#20:yes_rate_diff_conflict_minus_agreement_AudioFlamingo2,-0.0124,-0.0280,0.0020,PAPER VALUE,-0.0124,<local data dir>/release/edaic_rerun/part16/verify/M4_verify_out.json,/diffs[3],yes,,False,diff,3,23,"{""model"": ""AudioFlamingo2"", ""diff"": ""-0.0124"", ""lo"": ""-0.0280"", ""hi"": ""0.0020"", ""their_diff"": ""-0.0124"", ""their_lo"": ""-0.0280"", ""their_hi"": ""0.0020"", ""agree"": true, ""boot_usable"": 2000}",-0.0280,0.0020,,,,,,
