stream_key,model,stream,seg_uid,clip_id,speaker_id,n_repeats_in_agreement_arm,p_yes
o25,Qwen2.5-Omni,audio,a000143,agreement_306_a000143,306,1,0.12598131881493846
o25,Qwen2.5-Omni,audio,a000141,agreement_306_a000141,306,1,0.15625744095074107
o25,Qwen2.5-Omni,audio,a000152,agreement_306_a000152,306,1,0.11284386432471874
o25,Qwen2.5-Omni,audio,a000160,agreement_307_a000160,307,3,0.23392869761045443
o25,Qwen2.5-Omni,audio,a000167,agreement_307_a000167,307,1,0.21217200341263587
o25,Qwen2.5-Omni,audio,a000193,agreement_308_a000193,308,4,0.9466937096278772
o25,Qwen2.5-Omni,audio,a000189,agreement_308_a000189,308,1,0.8742143171040679
o25,Qwen2.5-Omni,audio,a000243,agreement_311_a000243,311,1,0.39266436722074216
o25,Qwen2.5-Omni,audio,a000262,agreement_312_a000262,312,1,0.16463326563078787
o25,Qwen2.5-Omni,audio,a000301,agreement_314_a000301,314,1,0.11288078263474646
o25,Qwen2.5-Omni,audio,a000310,agreement_314_a000310,314,1,0.1734798189861958
o25,Qwen2.5-Omni,audio,a000319,agreement_314_a000319,314,1,0.21225457517231994
o25,Qwen2.5-Omni,audio,a000305,agreement_314_a000305,314,2,0.16463683516023747
o25,Qwen2.5-Omni,audio,a000349,agreement_315_a000349,315,1,0.14815627072002638
o25,Qwen2.5-Omni,audio,a000351,agreement_315_a000351,315,2,0.17340391667389546
o25,Qwen2.5-Omni,audio,a000342,agreement_315_a000342,315,2,0.17345621252208385
o25,Qwen2.5-Omni,audio,a000394,agreement_318_a000394,318,1,0.21220491287373708
o25,Qwen2.5-Omni,audio,a000435,agreement_321_a000435,321,1,0.9604169516538096
o25,Qwen2.5-Omni,audio,a000439,agreement_321_a000439,321,1,0.32107894527134334
o25,Qwen2.5-Omni,audio,a000436,agreement_321_a000436,321,1,0.9604289385201153
o25,Qwen2.5-Omni,audio,a000472,agreement_323_a000472,323,1,0.08516205725188937
o25,Qwen2.5-Omni,audio,a000484,agreement_323_a000484,323,1,0.039653075584083895
o25,Qwen2.5-Omni,audio,a000550,agreement_327_a000550,327,1,0.2570092091359756
o25,Qwen2.5-Omni,audio,a000566,agreement_328_a000566,328,1,0.06758383408429519
o25,Qwen2.5-Omni,audio,a000576,agreement_328_a000576,328,1,0.07590122499426154
o25,Qwen2.5-Omni,audio,a000572,agreement_328_a000572,328,1,0.06757960839842797
o25,Qwen2.5-Omni,audio,a000594,agreement_329_a000594,329,1,0.05670161538667296
o25,Qwen2.5-Omni,audio,a000647,agreement_332_a000647,332,1,0.96888487136522
o25,Qwen2.5-Omni,audio,a000650,agreement_332_a000650,332,4,0.6227374479025722
o25,Qwen2.5-Omni,audio,a000814,agreement_338_a000814,338,6,0.8178452471817252
o25,Qwen2.5-Omni,audio,a000855,agreement_340_a000855,340,1,0.06375568113850899
o25,Qwen2.5-Omni,audio,a000951,agreement_345_a000951,345,2,0.6795804214568947
o25,Qwen2.5-Omni,audio,a000943,agreement_345_a000943,345,3,0.5314980088215091
o25,Qwen2.5-Omni,audio,a000937,agreement_345_a000937,345,4,0.16460487191759968
o25,Qwen2.5-Omni,audio,a000938,agreement_345_a000938,345,3,0.11285152016604375
o25,Qwen2.5-Omni,audio,a000977,agreement_346_a000977,346,3,0.4845614381357363
o25,Qwen2.5-Omni,audio,a000969,agreement_346_a000969,346,3,0.6793854660838556
o25,Qwen2.5-Omni,audio,a000962,agreement_346_a000962,346,1,0.6228888908948623
o25,Qwen2.5-Omni,audio,a000979,agreement_346_a000979,346,1,0.2570168986083596
o25,Qwen2.5-Omni,audio,a000973,agreement_346_a000973,346,2,0.9797003434274556
o25,Qwen2.5-Omni,audio,a000980,agreement_346_a000980,346,1,0.2020264928397044
o25,Qwen2.5-Omni,audio,a000994,agreement_347_a000994,347,4,0.08517636752261669
o25,Qwen2.5-Omni,audio,a001012,agreement_348_a001012,348,2,0.8269264182237566
o25,Qwen2.5-Omni,audio,a001010,agreement_348_a001010,348,1,0.8993097657770057
o25,Qwen2.5-Omni,audio,a001011,agreement_348_a001011,348,4,0.8742241934047074
o25,Qwen2.5-Omni,audio,a001133,agreement_354_a001133,354,3,0.5317319974809771
o25,Qwen2.5-Omni,audio,a001267,agreement_362_a001267,362,4,0.4692959046205192
o25,Qwen2.5-Omni,audio,a001270,agreement_362_a001270,362,2,0.9326199009277033
o25,Qwen2.5-Omni,audio,a001277,agreement_363_a001277,363,5,0.05037420738972859
o25,Qwen2.5-Omni,audio,a001280,agreement_363_a001280,363,2,0.06375209738555387
o25,Qwen2.5-Omni,audio,a001342,agreement_364_a001342,364,1,0.1067737050248976
o25,Qwen2.5-Omni,audio,a001307,agreement_364_a001307,364,1,0.05342243016499571
o25,Qwen2.5-Omni,audio,a001349,agreement_364_a001349,364,1,0.11928633315425151
o25,Qwen2.5-Omni,audio,a001315,agreement_364_a001315,364,1,0.1481271765170289
o25,Qwen2.5-Omni,audio,a001434,agreement_366_a001434,366,1,0.1330729234362516
o25,Qwen2.5-Omni,audio,a001403,agreement_366_a001403,366,1,0.0716489704049874
o25,Qwen2.5-Omni,audio,a001432,agreement_366_a001432,366,1,0.053452400489128735
o25,Qwen2.5-Omni,audio,a001410,agreement_366_a001410,366,1,0.09015588541266974
o25,Qwen2.5-Omni,audio,a001402,agreement_366_a001402,366,1,0.09543713347161231
o25,Qwen2.5-Omni,audio,a001465,agreement_367_a001465,367,3,0.5004590282501838
o25,Qwen2.5-Omni,audio,a001453,agreement_367_a001453,367,1,0.43807618711305735
o25,Qwen2.5-Omni,audio,a001463,agreement_367_a001463,367,1,0.4381715737671173
o25,Qwen2.5-Omni,audio,a001468,agreement_367_a001468,367,1,0.8177127046230167
o25,Qwen2.5-Omni,audio,a001513,agreement_369_a001513,369,1,0.1404878054770951
o25,Qwen2.5-Omni,audio,a001529,agreement_369_a001529,369,1,0.014072405049123136
o25,Qwen2.5-Omni,audio,a001564,agreement_370_a001564,370,1,0.06374167709750321
o25,Qwen2.5-Omni,audio,a001544,agreement_370_a001544,370,1,0.10676585965255084
o25,Qwen2.5-Omni,audio,a001542,agreement_370_a001542,370,1,0.10092679485881624
o25,Qwen2.5-Omni,audio,a001662,agreement_374_a001662,374,4,0.05667891936467638
o25,Qwen2.5-Omni,audio,a001656,agreement_374_a001656,374,2,0.10098181507205772
o25,Qwen2.5-Omni,audio,a001664,agreement_374_a001664,374,1,0.10676031844097388
o25,Qwen2.5-Omni,audio,a001749,agreement_377_a001749,377,4,0.36323947860438877
o25,Qwen2.5-Omni,audio,a001759,agreement_377_a001759,377,3,0.9554245369155241
o25,Qwen2.5-Omni,audio,a001761,agreement_377_a001761,377,1,0.13308769833750542
o25,Qwen2.5-Omni,audio,a001758,agreement_377_a001758,377,1,0.943367793931614
o25,Qwen2.5-Omni,audio,a001773,agreement_378_a001773,378,1,0.08039959861978534
o25,Qwen2.5-Omni,audio,a001810,agreement_379_a001810,379,1,0.06374480790075657
o25,Qwen2.5-Omni,audio,a001818,agreement_379_a001818,379,1,0.10094534756936137
o25,Qwen2.5-Omni,audio,a001816,agreement_379_a001816,379,1,0.05668622031107931
o25,Qwen2.5-Omni,audio,a001879,agreement_381_a001879,381,6,0.3632545371180889
o25,Qwen2.5-Omni,audio,a001892,agreement_381_a001892,381,1,0.4691002583302413
o25,Qwen2.5-Omni,audio,a001882,agreement_381_a001882,381,1,0.4380134976455494
o25,Qwen2.5-Omni,audio,a001887,agreement_381_a001887,381,1,0.7664485766338268
o25,Qwen2.5-Omni,audio,a001916,agreement_382_a001916,382,1,0.03516676326064994
o25,Qwen2.5-Omni,audio,a001974,agreement_384_a001974,384,3,0.32114720046884127
o25,Qwen2.5-Omni,audio,a001978,agreement_384_a001978,384,2,0.5003593973194969
o25,Qwen2.5-Omni,audio,a002035,agreement_387_a002035,387,1,0.1067541588779104
o25,Qwen2.5-Omni,audio,a002117,agreement_392_a002117,392,3,0.13304540924571404
o25,Qwen2.5-Omni,audio,a002307,agreement_403_a002307,403,1,0.07592940190119146
o25,Qwen2.5-Omni,audio,a002318,agreement_403_a002318,403,1,0.18256188358334674
o25,Qwen2.5-Omni,audio,a002325,agreement_404_a002325,404,2,0.14042732559372595
o25,Qwen2.5-Omni,audio,a002361,agreement_405_a002361,405,5,0.6928887700003736
o25,Qwen2.5-Omni,audio,a002365,agreement_405_a002365,405,2,0.5625253482671421
o25,Qwen2.5-Omni,audio,a002369,agreement_405_a002369,405,1,0.7551307404603695
o25,Qwen2.5-Omni,audio,a002370,agreement_405_a002370,405,4,0.22294784318458824
o25,Qwen2.5-Omni,audio,a002376,agreement_405_a002376,405,1,0.7665665475686282
o25,Qwen2.5-Omni,audio,a002403,agreement_406_a002403,406,1,0.09014121823335754
o25,Qwen2.5-Omni,audio,a002396,agreement_406_a002396,406,1,0.13304650095401294
o25,Qwen2.5-Omni,audio,a002414,agreement_407_a002414,407,1,0.11284611580877095
o25,Qwen2.5-Omni,audio,a002449,agreement_408_a002449,408,1,0.10675242074040966
o25,Qwen2.5-Omni,audio,a002524,agreement_411_a002524,411,1,0.17345237938604105
o25,Qwen2.5-Omni,audio,a002530,agreement_411_a002530,411,1,0.11284921188632341
o25,Qwen2.5-Omni,audio,a002503,agreement_411_a002503,411,1,0.03516579716073542
o25,Qwen2.5-Omni,audio,a002591,agreement_414_a002591,414,3,0.852078686014451
o25,Qwen2.5-Omni,audio,a002596,agreement_414_a002596,414,5,0.6516785767114779
o25,Qwen2.5-Omni,audio,a002593,agreement_414_a002593,414,1,0.887337248967269
o25,Qwen2.5-Omni,audio,a002590,agreement_414_a002590,414,1,0.8935284515908354
o25,Qwen2.5-Omni,audio,a002588,agreement_414_a002588,414,1,0.743455838487987
o25,Qwen2.5-Omni,audio,a002605,agreement_415_a002605,415,2,0.15619698007475866
o25,Qwen2.5-Omni,audio,a002627,agreement_416_a002627,416,1,0.08516709492874078
o25,Qwen2.5-Omni,audio,a002638,agreement_416_a002638,416,1,0.05669943797273505
o25,Qwen2.5-Omni,audio,a002698,agreement_419_a002698,419,1,0.06011949039284871
o25,Qwen2.5-Omni,audio,a002697,agreement_419_a002697,419,1,0.044703397404400075
o25,Qwen2.5-Omni,audio,a002701,agreement_419_a002701,419,2,0.08513927322221265
o25,Qwen2.5-Omni,audio,a002712,agreement_419_a002712,419,1,0.03967687813568373
o25,Qwen2.5-Omni,audio,a002738,agreement_420_a002738,420,2,0.2228907660941639
o25,Qwen2.5-Omni,audio,a002740,agreement_420_a002740,420,1,0.2122177777340489
o25,Qwen2.5-Omni,audio,a002821,agreement_423_a002821,423,3,0.2943891020644428
o25,Qwen2.5-Omni,audio,a002846,agreement_424_a002846,424,1,0.02596931715427304
o25,Qwen2.5-Omni,audio,a002826,agreement_424_a002826,424,1,0.12606215229071263
o25,Qwen2.5-Omni,audio,a002827,agreement_424_a002827,424,1,0.09540350889088939
o25,Qwen2.5-Omni,audio,a002894,agreement_426_a002894,426,1,0.5159531103598681
o25,Qwen2.5-Omni,audio,a002895,agreement_426_a002895,426,3,0.8597738836883126
o25,Qwen2.5-Omni,audio,a002951,agreement_429_a002951,429,2,0.2338303648024916
o25,Qwen2.5-Omni,audio,a002960,agreement_430_a002960,430,1,0.13304713216234157
o25,Qwen2.5-Omni,audio,a002978,agreement_430_a002978,430,2,0.14812486827229496
o25,Qwen2.5-Omni,audio,a002968,agreement_430_a002968,430,2,0.1825088194070608
o25,Qwen2.5-Omni,audio,a002994,agreement_431_a002994,431,2,0.2122334836523572
o25,Qwen2.5-Omni,audio,a003009,agreement_432_a003009,432,1,0.14816493415317483
o25,Qwen2.5-Omni,audio,a003064,agreement_434_a003064,434,1,0.16458448171191345
o25,Qwen2.5-Omni,audio,a003036,agreement_434_a003036,434,1,0.044701601572795534
o25,Qwen2.5-Omni,audio,a003058,agreement_434_a003058,434,2,0.17339684068280478
o25,Qwen2.5-Omni,audio,a003091,agreement_436_a003091,436,1,0.1404442023299463
o25,Qwen2.5-Omni,audio,a003112,agreement_437_a003112,437,1,0.15633417485429577
o25,Qwen2.5-Omni,audio,a003120,agreement_437_a003120,437,1,0.06012519858350212
o25,Qwen2.5-Omni,audio,a003142,agreement_438_a003142,438,1,0.17341505603730709
o25,Qwen2.5-Omni,audio,a003133,agreement_438_a003133,438,1,0.0503684276915144
o25,Qwen2.5-Omni,audio,a003161,agreement_439_a003161,439,1,0.08040037529394947
o25,Qwen2.5-Omni,audio,a003181,agreement_439_a003181,439,1,0.2570333821351033
o25,Qwen2.5-Omni,audio,a003202,agreement_440_a003202,440,1,0.334905686785766
o25,Qwen2.5-Omni,audio,a003196,agreement_440_a003196,440,2,0.24527057125348029
o25,Qwen2.5-Omni,audio,a003206,agreement_440_a003206,440,1,0.7189564427084141
o25,Qwen2.5-Omni,audio,a003205,agreement_440_a003205,440,1,0.5777814417365467
o25,Qwen2.5-Omni,audio,a003229,agreement_441_a003229,441,1,0.8084605683743384
o25,Qwen2.5-Omni,audio,a003225,agreement_441_a003225,441,1,0.7059342803858093
o25,Qwen2.5-Omni,audio,a003223,agreement_441_a003223,441,1,0.3210322631454705
o25,Qwen2.5-Omni,audio,a003259,agreement_443_a003259,443,1,0.0601637765519064
o25,Qwen2.5-Omni,audio,a003309,agreement_445_a003309,445,2,0.307506737192035
o25,Qwen2.5-Omni,audio,a003302,agreement_445_a003302,445,1,0.1733661177592146
o25,Qwen2.5-Omni,audio,a003323,agreement_446_a003323,446,1,0.050353507731937204
o25,Qwen2.5-Omni,audio,a003344,agreement_447_a003344,447,1,0.027609504760624487
o25,Qwen2.5-Omni,audio,a003346,agreement_447_a003346,447,1,0.03310880036657921
o25,Qwen2.5-Omni,audio,a003353,agreement_447_a003353,447,3,0.10673104991700202
o25,Qwen2.5-Omni,audio,a003392,agreement_448_a003392,448,5,0.4690617021863
o25,Qwen2.5-Omni,audio,a003370,agreement_448_a003370,448,2,0.2944423269208903
o25,Qwen2.5-Omni,audio,a003385,agreement_448_a003385,448,1,0.8933993785654907
o25,Qwen2.5-Omni,audio,a003417,agreement_449_a003417,449,1,0.24524261166376726
o25,Qwen2.5-Omni,audio,a003483,agreement_451_a003483,451,2,0.32107477886972124
o25,Qwen2.5-Omni,audio,a003462,agreement_451_a003462,451,3,0.07163310177394486
o25,Qwen2.5-Omni,audio,a003461,agreement_451_a003461,451,1,0.11930554155691911
o25,Qwen2.5-Omni,audio,a003493,agreement_452_a003493,452,4,0.5003133788055439
o25,Qwen2.5-Omni,audio,a003525,agreement_454_a003525,454,2,0.15623169547423704
o25,Qwen2.5-Omni,audio,a003534,agreement_454_a003534,454,1,0.08518232750218356
o25,Qwen2.5-Omni,audio,a003596,agreement_457_a003596,457,1,0.17340944479029777
o25,Qwen2.5-Omni,audio,a003598,agreement_457_a003598,457,1,0.12602451394432107
o25,Qwen2.5-Omni,audio,a003595,agreement_457_a003595,457,1,0.13304594369507317
o25,Qwen2.5-Omni,audio,a003602,agreement_457_a003602,457,1,0.04746593140341766
o25,Qwen2.5-Omni,audio,a003662,agreement_461_a003662,461,2,0.2229145261688759
o25,Qwen2.5-Omni,audio,a003672,agreement_461_a003672,461,1,0.6515581576387722
o25,Qwen2.5-Omni,audio,a003660,agreement_461_a003660,461,1,0.39254120557775046
o25,Qwen2.5-Omni,audio,a003717,agreement_463_a003717,463,2,0.1330578077823549
o25,Qwen2.5-Omni,audio,a003727,agreement_464_a003727,464,2,0.12600483547344338
o25,Qwen2.5-Omni,audio,a003724,agreement_464_a003724,464,1,0.10677270317431957
o25,Qwen2.5-Omni,audio,a003762,agreement_465_a003762,465,1,0.035168507272882794
o25,Qwen2.5-Omni,audio,a003774,agreement_465_a003774,465,2,0.029324316080883883
o25,Qwen2.5-Omni,audio,a003773,agreement_465_a003773,465,1,0.02760160287469618
o25,Qwen2.5-Omni,audio,a003758,agreement_465_a003758,465,1,0.13312058395782936
o25,Qwen2.5-Omni,audio,a003748,agreement_465_a003748,465,1,0.067599876072577
o25,Qwen2.5-Omni,audio,a003810,agreement_467_a003810,467,1,0.039673408472791404
o25,Qwen2.5-Omni,audio,a003811,agreement_467_a003811,467,1,0.1646119965979438
o25,Qwen2.5-Omni,audio,a003837,agreement_468_a003837,468,1,0.133027545964793
o25,Qwen2.5-Omni,audio,a003858,agreement_468_a003858,468,1,0.050360861775573654
o25,Qwen2.5-Omni,audio,a003847,agreement_468_a003847,468,1,0.09540191562430227
o25,Qwen2.5-Omni,audio,a003864,agreement_469_a003864,469,1,0.1733824571457645
o25,Qwen2.5-Omni,audio,a003884,agreement_469_a003884,469,2,0.8083548275244296
o25,Qwen2.5-Omni,audio,a003892,agreement_469_a003892,469,2,0.19205780853398025
o25,Qwen2.5-Omni,audio,a003889,agreement_469_a003889,469,1,0.05344031946002448
o25,Qwen2.5-Omni,audio,a003904,agreement_470_a003904,470,1,0.20195332979997124
o25,Qwen2.5-Omni,audio,a003909,agreement_470_a003909,470,2,0.20195629223646394
o25,Qwen2.5-Omni,audio,a003905,agreement_470_a003905,470,1,0.07589311072421703
o25,Qwen2.5-Omni,audio,a003916,agreement_470_a003916,470,1,0.1192575996419791
o25,Qwen2.5-Omni,audio,a003928,agreement_471_a003928,471,1,0.11287853537467644
o25,Qwen2.5-Omni,audio,a003934,agreement_471_a003934,471,1,0.10093444474970667
o25,Qwen2.5-Omni,audio,a003919,agreement_471_a003919,471,1,0.1260336034276662
o25,Qwen2.5-Omni,audio,a003938,agreement_472_a003938,472,1,0.20196684519906427
o25,Qwen2.5-Omni,audio,a003948,agreement_472_a003948,472,1,0.14814126014516624
o25,Qwen2.5-Omni,audio,a003950,agreement_472_a003950,472,1,0.2452750898323908
o25,Qwen2.5-Omni,audio,a003975,agreement_474_a003975,474,2,0.1330108609500763
o25,Qwen2.5-Omni,audio,a003964,agreement_474_a003964,474,1,0.06380848701649625
o25,Qwen2.5-Omni,audio,a003965,agreement_474_a003965,474,2,0.07163727275663405
o25,Qwen2.5-Omni,audio,a004001,agreement_476_a004001,476,2,0.2452899239168884
o25,Qwen2.5-Omni,audio,a004003,agreement_476_a004003,476,1,0.08041776714766008
o25,Qwen2.5-Omni,audio,a004036,agreement_477_a004036,477,2,0.11927721040245776
o25,Qwen2.5-Omni,audio,a004011,agreement_477_a004011,477,1,0.03516373855763623
o25,Qwen2.5-Omni,audio,a004024,agreement_477_a004024,477,1,0.08041097182075164
o25,Qwen2.5-Omni,audio,a004037,agreement_477_a004037,477,1,0.14815408937280908
o25,Qwen2.5-Omni,audio,a004059,agreement_478_a004059,478,1,0.1260068575175574
o25,Qwen2.5-Omni,audio,a004057,agreement_478_a004057,478,1,0.10093878860799431
o25,Qwen2.5-Omni,audio,a004040,agreement_478_a004040,478,1,0.0804143127962419
o25,Qwen2.5-Omni,audio,a004079,agreement_480_a004079,480,1,0.14041726666875837
o25,Qwen2.5-Omni,audio,a004082,agreement_480_a004082,480,1,0.13304959513849396
o25,Qwen2.5-Omni,audio,a004140,agreement_482_a004140,482,1,0.10095389304157557
o25,Qwen2.5-Omni,audio,a004229,agreement_485_a004229,485,1,0.9497141952132347
o25,Qwen2.5-Omni,audio,a004239,agreement_486_a004239,486,1,0.1330459211512104
o25,Qwen2.5-Omni,audio,a004270,agreement_487_a004270,487,1,0.10674707905930492
o25,Qwen2.5-Omni,audio,a004279,agreement_488_a004279,488,1,0.11286084078019461
o25,Qwen2.5-Omni,audio,a004291,agreement_488_a004291,488,4,0.1481516577258587
o25,Qwen2.5-Omni,audio,a004290,agreement_488_a004290,488,2,0.3488390434969661
o25,Qwen2.5-Omni,audio,a004310,agreement_489_a004310,489,1,0.04744458293878655
o25,Qwen2.5-Omni,audio,a004360,agreement_492_a004360,492,1,0.2338595685002641
o25,Qwen2.5-Omni,audio,a004419,agreement_603_a004419,603,3,0.12603117168242245
o25,Qwen2.5-Omni,audio,a004412,agreement_603_a004412,603,1,0.07588897516932883
o25,Qwen2.5-Omni,audio,a004415,agreement_603_a004415,603,1,0.056689030820362585
o25,Qwen2.5-Omni,audio,a004458,agreement_605_a004458,605,1,0.13306173911364955
o25,Qwen2.5-Omni,audio,a004494,agreement_608_a004494,608,1,0.1260230466163448
o25,Qwen2.5-Omni,audio,a004514,agreement_608_a004514,608,4,0.06011764287943082
o25,Qwen2.5-Omni,audio,a004505,agreement_608_a004505,608,2,0.3631341131047139
o25,Qwen2.5-Omni,audio,a004547,agreement_609_a004547,609,1,0.15619584722647675
o25,Qwen2.5-Omni,audio,a004521,agreement_609_a004521,609,1,0.08042003099331356
o25,Qwen2.5-Omni,audio,a004524,agreement_609_a004524,609,1,0.1481429898501211
o25,Qwen2.5-Omni,audio,a004543,agreement_609_a004543,609,1,0.02759405648381733
o25,Qwen2.5-Omni,audio,a004563,agreement_612_a004563,612,1,0.245330754848458
o25,Qwen2.5-Omni,audio,a004570,agreement_612_a004570,612,1,0.30752606197094096
o25,Qwen2.5-Omni,audio,a004600,agreement_615_a004600,615,1,0.29445575956777986
o25,Qwen2.5-Omni,audio,a004580,agreement_615_a004580,615,1,0.18251062284905695
o25,Qwen2.5-Omni,audio,a004604,agreement_615_a004604,615,1,0.14811954122301904
o25,Qwen2.5-Omni,audio,a004603,agreement_615_a004603,615,1,0.11923850845787366
o25,Qwen2.5-Omni,audio,a004684,agreement_620_a004684,620,1,0.06375009809707896
o25,Qwen2.5-Omni,audio,a004702,agreement_622_a004702,622,1,0.4534436199635333
o25,Qwen2.5-Omni,audio,a004759,agreement_624_a004759,624,2,0.7551470548089181
o25,Qwen2.5-Omni,audio,a004752,agreement_624_a004752,624,1,0.8083578622119671
o25,Qwen2.5-Omni,audio,a004772,agreement_625_a004772,625,2,0.18251216691654285
o25,Qwen2.5-Omni,audio,a004791,agreement_625_a004791,625,1,0.17334737206812023
o25,Qwen2.5-Omni,audio,a004818,agreement_627_a004818,627,1,0.2228787599813601
o25,Qwen2.5-Omni,audio,a004832,agreement_627_a004832,627,1,0.08515387047873714
o25,Qwen2.5-Omni,audio,a004827,agreement_627_a004827,627,1,0.04748118068156837
o25,Qwen2.5-Omni,audio,a004803,agreement_627_a004803,627,1,0.05042785372280623
o25,Qwen2.5-Omni,audio,a004838,agreement_628_a004838,628,1,0.09544050332512793
o25,Qwen2.5-Omni,audio,a004860,agreement_628_a004860,628,1,0.0804147343616067
o25,Qwen2.5-Omni,audio,a004870,agreement_629_a004870,629,1,0.029328651120518162
o25,Qwen2.5-Omni,audio,a004929,agreement_632_a004929,632,1,0.07166970109220491
o25,Qwen2.5-Omni,audio,a004931,agreement_632_a004931,632,2,0.05343651245832553
o25,Qwen2.5-Omni,audio,a004911,agreement_632_a004911,632,1,0.23383004675289004
o25,Qwen2.5-Omni,audio,a004972,agreement_634_a004972,634,1,0.1734093232498598
o25,Qwen2.5-Omni,audio,a004982,agreement_634_a004982,634,1,0.05035309472096302
