part,task/pod,id,what,value_computed,value_verified,lo,hi,n,n_spk,file,agree_4dp,paper_role,paper_sentence,printed_check,note,fragment,agree_4dp_v1,lo_verified,hi_verified,ci_check,twin_file,twin_where,twin_source,twin_note
16,M11,M11#16:C_compression_ratio_diff_PD_minus_control,C_compression_ratio_diff_PD_minus_control,0.1040,0.1040,-0.1036,0.3400,37,37,<local data dir>/release/edaic_rerun/part16/M11_kcl_wer.csv,yes (twin file),RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,-0.1036,0.3400,same,scores/leftovers_23sep/m7m11/m7m11_values.tsv,"id M11fix_C_compression_ratio_diff_PD_minus_control, verifier_value / verifier_lo / verifier_hi (bootstrap rule: the cell's speakers (37, or 31 for the >=20-word subset), same idx for both groups (paired))",m7m11 task,m7m11 task verifier column
16,M11,M11#17:C_compression_ratio_spearman_vs_pyes_text,C_compression_ratio_spearman_vs_pyes_text,-0.1390,,-0.4219,0.1794,37,37,<local data dir>/release/edaic_rerun/part16/M11_kcl_wer.csv,no twin,RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,,,,,,,"aggregate over the 37 KCL clips; the per-clip inputs match verify/M11_verify_perclip_mine.json, the aggregate itself has no saved twin"
16,M11,M11#18:C_compression_ratio_spearman_vs_pyes_audio,C_compression_ratio_spearman_vs_pyes_audio,-0.1305,,-0.4261,0.1964,37,37,<local data dir>/release/edaic_rerun/part16/M11_kcl_wer.csv,no twin,RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,,,,,,,"aggregate over the 37 KCL clips; the per-clip inputs match verify/M11_verify_perclip_mine.json, the aggregate itself has no saved twin"
16,M11,M11#19:C_compression_ratio_auc_alone,C_compression_ratio_auc_alone,0.5625,,,,37,37,<local data dir>/release/edaic_rerun/part16/M11_kcl_wer.csv,no twin,RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,,,,,,,"aggregate over the 37 KCL clips; the per-clip inputs match verify/M11_verify_perclip_mine.json, the aggregate itself has no saved twin"
16,M11,M11#20:D_n_words_30s_mean_PD,D_n_words_30s_mean_PD,59.1875,59.1875,46.1875,71.9375,37,37,<local data dir>/release/edaic_rerun/part16/M11_kcl_wer.csv,yes (twin file),RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,46.1875,71.9375,same,scores/leftovers_23sep/m7m11/m7m11_values.tsv,"id M11fix_D_n_words_30s_mean_PD, verifier_value / verifier_lo / verifier_hi (bootstrap rule: within-cell speakers (final))",m7m11 task,m7m11 task verifier column
16,M11,M11#21:D_n_words_30s_mean_control,D_n_words_30s_mean_control,55.8095,55.8095,43.0464,67.6202,37,37,<local data dir>/release/edaic_rerun/part16/M11_kcl_wer.csv,yes (twin file),RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,43.0464,67.6202,same,scores/leftovers_23sep/m7m11/m7m11_values.tsv,"id M11fix_D_n_words_30s_mean_control, verifier_value / verifier_lo / verifier_hi (bootstrap rule: within-cell speakers (final))",m7m11 task,m7m11 task verifier column
16,M11,M11#22:D_n_words_30s_diff_PD_minus_control,D_n_words_30s_diff_PD_minus_control,3.3780,3.3780,-13.8212,22.5698,37,37,<local data dir>/release/edaic_rerun/part16/M11_kcl_wer.csv,yes (twin file),RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,-13.8212,22.5698,same,scores/leftovers_23sep/m7m11/m7m11_values.tsv,"id M11fix_D_n_words_30s_diff_PD_minus_control, verifier_value / verifier_lo / verifier_hi (bootstrap rule: the cell's speakers (37, or 31 for the >=20-word subset), same idx for both groups (paired))",m7m11 task,m7m11 task verifier column
16,M11,M11#23:D_n_words_30s_spearman_vs_pyes_text,D_n_words_30s_spearman_vs_pyes_text,-0.1588,,-0.4443,0.1670,37,37,<local data dir>/release/edaic_rerun/part16/M11_kcl_wer.csv,no twin,RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,,,,,,,"aggregate over the 37 KCL clips; the per-clip inputs match verify/M11_verify_perclip_mine.json, the aggregate itself has no saved twin"
16,M11,M11#24:D_n_words_30s_spearman_vs_pyes_audio,D_n_words_30s_spearman_vs_pyes_audio,-0.0508,,-0.3683,0.2864,37,37,<local data dir>/release/edaic_rerun/part16/M11_kcl_wer.csv,no twin,RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,,,,,,,"aggregate over the 37 KCL clips; the per-clip inputs match verify/M11_verify_perclip_mine.json, the aggregate itself has no saved twin"
16,M11,M11#25:D_n_words_30s_auc_alone,D_n_words_30s_auc_alone,0.5268,,,,37,37,<local data dir>/release/edaic_rerun/part16/M11_kcl_wer.csv,no twin,RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,,,,,,,"aggregate over the 37 KCL clips; the per-clip inputs match verify/M11_verify_perclip_mine.json, the aggregate itself has no saved twin"
16,M11,M11#26:E_auc_from_passage_identity_alone,E_auc_from_passage_identity_alone,0.6682,,,,37,37,<local data dir>/release/edaic_rerun/part16/M11_kcl_wer.csv,no twin,RELEASED ONLY,,,"bears on ""every speaker reads the same sentences"": KCL speakers read two different passages (DISCREPANCIES M11)",<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,,,,,,,"aggregate over the 37 KCL clips; the per-clip inputs match verify/M11_verify_perclip_mine.json, the aggregate itself has no saved twin"
16,M11,M11#27:auc_text_condition_recomputed,auc_text_condition_recomputed,0.7634,0.7634,,,37,37,<local data dir>/release/podE_final/out/o25_kcl_text.csv,yes (twin file),PAPER VALUE,"Table 1 row ""MDVR-KCL & 37 (37) & 0.71 & 0.76 & 0.70""","printed 0.76, verified rounds to 0.76: MATCH",,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,,,,release/edaic_rerun/part16/verify/M10_verify.json,point.transcript,Mac verifier (verify folder),"M10 verifier, same AUC on the same 37 clips; the M11 text file and the M10 text file are byte-identical (md5 8d3a4aa95328743a55ac11966edd2670)"
16,M11,M11#28:auc_audio_condition_recomputed,auc_audio_condition_recomputed,0.7143,0.7143,,,37,37,<local data dir>/release/omni_final/omni_kcl_zeroshot_scores.csv,yes (twin file),PAPER VALUE,"Table 1 row ""MDVR-KCL & 37 (37) & 0.71 & 0.76 & 0.70""","printed 0.71, verified rounds to 0.71: MATCH",,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,,,,release/edaic_rerun/part16/verify/M10_verify.json,point.audio,Mac verifier (verify folder),"M10 verifier, same AUC on the same 37 clips; the M11 text file and the M10 text file are byte-identical (md5 8d3a4aa95328743a55ac11966edd2670)"
16,M11,M11#29:F_wer_vs_local_copy_mean_PD,F_wer_vs_local_copy_mean_PD,0.3123,0.3123,0.1974,0.4388,37,37,<local data dir>/paper1_local_runs/kcl_read30b_text.csv,yes (twin file),RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,0.1974,0.4388,same,scores/leftovers_23sep/m7m11/m7m11_values.tsv,"id M11fix_F_wer_vs_local_copy_mean_PD, verifier_value / verifier_lo / verifier_hi (bootstrap rule: within-cell speakers (final))",m7m11 task,m7m11 task verifier column
16,M11,M11#30:F_wer_vs_local_copy_mean_control,F_wer_vs_local_copy_mean_control,0.3987,0.3987,0.2558,0.5577,37,37,<local data dir>/paper1_local_runs/kcl_read30b_text.csv,yes (twin file),RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,0.2558,0.5577,same,scores/leftovers_23sep/m7m11/m7m11_values.tsv,"id M11fix_F_wer_vs_local_copy_mean_control, verifier_value / verifier_lo / verifier_hi (bootstrap rule: within-cell speakers (final))",m7m11 task,m7m11 task verifier column
16,M11,M11#31:B_xsys_disagree_MEDIAN_PD,B_xsys_disagree_MEDIAN_PD,0.1027,0.1027,0.0323,0.4799,16,16,<local data dir>/release/edaic_rerun/part16/M11_kcl_wer.csv,yes (twin file); interval: differs,RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,0.0323,0.3617,differs,scores/leftovers_23sep/m7m11/m7m11_values.tsv,"id M11fix_B_xsys_disagree_MEDIAN_PD, verifier_value / verifier_lo / verifier_hi (bootstrap rule: within-cell speakers (final))",m7m11 task,"m7m11 task verifier column; the fragment interval used the all-37 speaker resampling of M11_robust.py, the rule (resample the cell speakers) gives the interval shown"
16,M11,M11#32:B_xsys_disagree_MEDIAN_control,B_xsys_disagree_MEDIAN_control,0.0333,0.0333,0.0000,0.2088,21,21,<local data dir>/release/edaic_rerun/part16/M11_kcl_wer.csv,yes (twin file); interval: differs,RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,0.0000,0.1341,differs,scores/leftovers_23sep/m7m11/m7m11_values.tsv,"id M11fix_B_xsys_disagree_MEDIAN_control, verifier_value / verifier_lo / verifier_hi (bootstrap rule: within-cell speakers (final))",m7m11 task,"m7m11 task verifier column; the fragment interval used the all-37 speaker resampling of M11_robust.py, the rule (resample the cell speakers) gives the interval shown"
16,M11,M11#33:B_xsys_disagree_MEDIAN_diff_PD_minus_control,B_xsys_disagree_MEDIAN_diff_PD_minus_control,0.0694,0.0694,,,37,37,<local data dir>/release/edaic_rerun/part16/M11_kcl_wer.csv,yes (twin file),RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,-0.1008,0.4112,,scores/leftovers_23sep/m7m11/m7m11_values.tsv,"id M11fix_B_xsys_disagree_MEDIAN_diff_PD_minus_control, verifier_value / verifier_lo / verifier_hi (bootstrap rule: the cell's speakers (37, or 31 for the >=20-word subset), same idx for both groups (paired))",m7m11 task,m7m11 task verifier column
16,M11,M11#34:B_xsys_disagree_ge20w_MEAN_PD,B_xsys_disagree_ge20w_MEAN_PD,0.2100,0.2100,0.0645,0.3906,14,14,<local data dir>/release/edaic_rerun/part16/M11_kcl_wer.csv,yes (twin file); interval: differs,RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,0.0671,0.3837,differs,scores/leftovers_23sep/m7m11/m7m11_values.tsv,"id M11fix_B_xsys_disagree_ge20w_MEAN_PD, verifier_value / verifier_lo / verifier_hi (bootstrap rule: within-cell speakers (final))",m7m11 task,"m7m11 task verifier column; the fragment interval used the all-37 speaker resampling of M11_robust.py, the rule (resample the cell speakers) gives the interval shown"
16,M11,M11#35:B_xsys_disagree_ge20w_MEAN_control,B_xsys_disagree_ge20w_MEAN_control,0.1506,0.1506,0.0481,0.2765,17,17,<local data dir>/release/edaic_rerun/part16/M11_kcl_wer.csv,yes (twin file); interval: differs,RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,0.0562,0.2684,differs,scores/leftovers_23sep/m7m11/m7m11_values.tsv,"id M11fix_B_xsys_disagree_ge20w_MEAN_control, verifier_value / verifier_lo / verifier_hi (bootstrap rule: within-cell speakers (final))",m7m11 task,"m7m11 task verifier column; the fragment interval used the all-37 speaker resampling of M11_robust.py, the rule (resample the cell speakers) gives the interval shown"
16,M11,M11#36:B_xsys_disagree_ge20w_MEAN_diff_PD_minus_control,B_xsys_disagree_ge20w_MEAN_diff_PD_minus_control,0.0594,0.0594,,,37,37,<local data dir>/release/edaic_rerun/part16/M11_kcl_wer.csv,yes (twin file),RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,-0.1355,0.2708,,scores/leftovers_23sep/m7m11/m7m11_values.tsv,"id M11fix_B_xsys_disagree_ge20w_MEAN_diff_PD_minus_control, verifier_value / verifier_lo / verifier_hi (bootstrap rule: the cell's speakers (37, or 31 for the >=20-word subset), same idx for both groups (paired))",m7m11 task,m7m11 task verifier column
16,M11,M11#37:B_xsys_disagree_POOLED_PD,B_xsys_disagree_POOLED_PD,0.2650,0.2650,0.0729,0.4944,16,16,<local data dir>/release/edaic_rerun/part16/M11_kcl_wer.csv,yes (twin file); interval: differs,RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,0.0782,0.4778,differs,scores/leftovers_23sep/m7m11/m7m11_values.tsv,"id M11fix_B_xsys_disagree_POOLED_PD, verifier_value / verifier_lo / verifier_hi (bootstrap rule: within-cell speakers (final))",m7m11 task,"m7m11 task verifier column; the fragment interval used the all-37 speaker resampling of M11_robust.py, the rule (resample the cell speakers) gives the interval shown"
16,M11,M11#38:B_xsys_disagree_POOLED_control,B_xsys_disagree_POOLED_control,0.1800,0.1800,0.0595,0.3764,21,21,<local data dir>/release/edaic_rerun/part16/M11_kcl_wer.csv,yes (twin file); interval: differs,RELEASED ONLY,,,MDVR-KCL ASR / WER analysis; not named for the paper,<local data dir>/release/edaic_rerun/part16/rows/M11.tsv,verified in fragment,0.0620,0.3636,differs,scores/leftovers_23sep/m7m11/m7m11_values.tsv,"id M11fix_B_xsys_disagree_POOLED_control, verifier_value / verifier_lo / verifier_hi (bootstrap rule: within-cell speakers (final))",m7m11 task,"m7m11 task verifier column; the fragment interval used the all-37 speaker resampling of M11_robust.py, the rule (resample the cell speakers) gives the interval shown"
16,M2,M2.label_all.agreement,"sentiment label (pos/neu/neg at 0.70), all segments | raw agreement po",0.4248,0.4248,0.4107,0.4393,6214,275,<local data dir>/release/edaic_rerun/part16/M2_distilbert_sentiment.csv,yes (twin file),RELEASED ONLY,,,"second scorer set (DistilBERT SST-2 rebuild); PART 21 brief from the authors: released, not in the paper",<local data dir>/release/edaic_rerun/part16/rows/M2.tsv,verified in fragment,0.4107,0.4393,same,release/edaic_rerun/part16/verify/M2_verify_out.json,/cells/label_all,Mac verifier (verify folder),
16,M2,M2.label_all.kappa,"sentiment label (pos/neu/neg at 0.70), all segments | Cohen kappa",0.2481,0.2481,0.2360,0.2605,6214,275,<local data dir>/release/edaic_rerun/part16/M2_distilbert_sentiment.csv,yes (twin file),RELEASED ONLY,,,"second scorer set (DistilBERT SST-2 rebuild); PART 21 brief from the authors: released, not in the paper",<local data dir>/release/edaic_rerun/part16/rows/M2.tsv,verified in fragment,0.2360,0.2605,same,release/edaic_rerun/part16/verify/M2_verify_out.json,/cells/label_all,Mac verifier (verify folder),
16,M2,M2.label_elig.agreement,"sentiment label (pos/neu/neg at 0.70), eligible segments | raw agreement po",0.4286,0.4286,0.4130,0.4446,5523,275,<local data dir>/release/edaic_rerun/part16/M2_distilbert_sentiment.csv,yes (twin file),RELEASED ONLY,,,"second scorer set (DistilBERT SST-2 rebuild); PART 21 brief from the authors: released, not in the paper",<local data dir>/release/edaic_rerun/part16/rows/M2.tsv,verified in fragment,0.4130,0.4446,same,release/edaic_rerun/part16/verify/M2_verify_out.json,/cells/label_elig,Mac verifier (verify folder),
16,M2,M2.label_elig.kappa,"sentiment label (pos/neu/neg at 0.70), eligible segments | Cohen kappa",0.2510,0.2510,0.2377,0.2653,5523,275,<local data dir>/release/edaic_rerun/part16/M2_distilbert_sentiment.csv,yes (twin file),RELEASED ONLY,,,"second scorer set (DistilBERT SST-2 rebuild); PART 21 brief from the authors: released, not in the paper",<local data dir>/release/edaic_rerun/part16/rows/M2.tsv,verified in fragment,0.2377,0.2653,same,release/edaic_rerun/part16/verify/M2_verify_out.json,/cells/label_elig,Mac verifier (verify folder),
16,M2,M2.arm_rule.agreement,"rule arm (conflict/agreement/none), eligible segments | raw agreement po",0.5524,0.5524,0.5286,0.5754,5523,275,<local data dir>/release/edaic_rerun/part16/M2_distilbert_sentiment.csv,yes (twin file),RELEASED ONLY,,,"second scorer set (DistilBERT SST-2 rebuild); PART 21 brief from the authors: released, not in the paper",<local data dir>/release/edaic_rerun/part16/rows/M2.tsv,verified in fragment,0.5286,0.5754,same,release/edaic_rerun/part16/verify/M2_verify_out.json,/cells/arm_rule,Mac verifier (verify folder),
16,M2,M2.arm_rule.kappa,"rule arm (conflict/agreement/none), eligible segments | Cohen kappa",0.3438,0.3438,0.3224,0.3665,5523,275,<local data dir>/release/edaic_rerun/part16/M2_distilbert_sentiment.csv,yes (twin file),RELEASED ONLY,,,"second scorer set (DistilBERT SST-2 rebuild); PART 21 brief from the authors: released, not in the paper",<local data dir>/release/edaic_rerun/part16/rows/M2.tsv,verified in fragment,0.3224,0.3665,same,release/edaic_rerun/part16/verify/M2_verify_out.json,/cells/arm_rule,Mac verifier (verify folder),
16,M2,M2.arm_selected.agreement,"selected arm (conflict/agreement/none), eligible segments | raw agreement po",0.7045,0.7045,0.6674,0.7391,5523,275,<local data dir>/release/edaic_rerun/part16/M2_distilbert_sentiment.csv,yes (twin file),RELEASED ONLY,,,"second scorer set (DistilBERT SST-2 rebuild); PART 21 brief from the authors: released, not in the paper",<local data dir>/release/edaic_rerun/part16/rows/M2.tsv,verified in fragment,0.6674,0.7391,same,release/edaic_rerun/part16/verify/M2_verify_out.json,/cells/arm_selected,Mac verifier (verify folder),
16,M2,M2.arm_selected.kappa,"selected arm (conflict/agreement/none), eligible segments | Cohen kappa",0.3362,0.3362,0.3008,0.3717,5523,275,<local data dir>/release/edaic_rerun/part16/M2_distilbert_sentiment.csv,yes (twin file),RELEASED ONLY,,,"second scorer set (DistilBERT SST-2 rebuild); PART 21 brief from the authors: released, not in the paper",<local data dir>/release/edaic_rerun/part16/rows/M2.tsv,verified in fragment,0.3008,0.3717,same,release/edaic_rerun/part16/verify/M2_verify_out.json,/cells/arm_selected,Mac verifier (verify folder),
16,M2,M2.arm_rule_matched.agreement,"rule arm, distilbert at matched threshold 0.995 | raw agreement po",0.7290,0.7290,0.7128,0.7460,5523,275,<local data dir>/release/edaic_rerun/part16/M2_distilbert_sentiment.csv,yes (twin file),RELEASED ONLY,,,"second scorer set (DistilBERT SST-2 rebuild); PART 21 brief from the authors: released, not in the paper",<local data dir>/release/edaic_rerun/part16/rows/M2.tsv,verified in fragment,0.7128,0.7460,same,release/edaic_rerun/part16/verify/M2_verify_out.json,/cells/arm_rule_matched,Mac verifier (verify folder),
