id,pid,label_y,roberta_label,roberta_score,roberta_p_neg,roberta_p_neu,distilbert_label,distilbert_score,distilbert_p_neg,arm_roberta,arm_distilbert,arm_roberta_selected,arm_distilbert_selected
252,312,0,neutral,0.20525466,0.13927682,0.6554686,positive,0.9993712306022644,0.0006287693977355957,none,agreement,none,agreement
253,312,0,neutral,0.24888967,0.16659278,0.58451754,negative,0.002541906666010618,0.9974580933339894,none,conflict,none,conflict
254,312,0,neutral,0.030944306,0.59515756,0.37389815,negative,0.010888854041695595,0.9891111459583044,none,conflict,none,conflict
255,312,0,positive,0.8207164,0.0096571585,0.16962647,negative,0.017786817625164986,0.982213182374835,agreement,conflict,none,conflict
256,312,0,positive,0.84683585,0.017008357,0.13615574,positive,0.9995003938674927,0.0004996061325073242,agreement,agreement,none,agreement
257,312,0,neutral,0.49799126,0.09489126,0.4071175,negative,0.0036251372657716274,0.9963748627342284,none,conflict,none,conflict
258,312,0,neutral,0.12695326,0.04132068,0.8317261,negative,0.03845624998211861,0.9615437500178814,none,conflict,none,conflict
259,312,0,neutral,0.12469768,0.21984105,0.65546125,negative,0.0008001015521585941,0.9991998984478414,none,conflict,none,conflict
260,312,0,negative,0.008227694,0.8677896,0.12398269,negative,0.00579671747982502,0.994203282520175,conflict,conflict,conflict,conflict
261,312,0,positive,0.78416,0.0391625,0.17667745,negative,0.01561389584094286,0.9843861041590571,agreement,conflict,none,conflict
262,312,0,positive,0.94545925,0.00812621,0.04641458,positive,0.9990563988685608,0.000943601131439209,agreement,agreement,agreement,agreement
263,312,0,neutral,0.4429942,0.03628123,0.5207246,negative,0.1528169959783554,0.8471830040216446,none,conflict,none,conflict
264,312,0,neutral,0.57896024,0.08547813,0.33556157,negative,0.25033560395240784,0.7496643960475922,none,conflict,none,conflict
265,312,0,neutral,0.07530295,0.32306552,0.6016316,negative,0.20958063006401062,0.7904193699359894,none,conflict,none,conflict
266,312,0,neutral,0.05894076,0.34122217,0.599837,negative,0.0012428208719938993,0.9987571791280061,none,conflict,none,conflict
267,312,0,positive,0.8369397,0.027751837,0.13530844,negative,0.007222937420010567,0.9927770625799894,agreement,conflict,none,conflict
269,313,0,positive,0.8997331,0.009564364,0.09070247,positive,0.9995535016059875,0.00044649839401245117,agreement,agreement,none,none
270,313,0,negative,0.0052773496,0.9478363,0.04688633,negative,0.0008541945135220885,0.9991458054864779,none,none,none,none
271,313,0,neutral,0.02091573,0.68417937,0.29490492,negative,0.0004367507353890687,0.9995632492646109,none,none,none,none
272,313,0,negative,0.008373728,0.9131671,0.07845914,negative,0.00021451515203807503,0.9997854848479619,none,none,none,none
273,313,0,neutral,0.13056754,0.058897916,0.8105345,positive,0.9214500188827515,0.07854998111724854,none,agreement,none,none
274,313,0,neutral,0.4310633,0.024441363,0.5444953,negative,0.008696268312633038,0.991303731687367,none,none,none,none
275,313,0,positive,0.95864964,0.003698589,0.037651815,positive,0.9998012185096741,0.00019878149032592773,agreement,agreement,none,none
276,313,0,positive,0.8976031,0.009767401,0.0926295,positive,0.9990637898445129,0.0009362101554870605,agreement,agreement,none,none
278,313,0,negative,0.010014462,0.8667391,0.12324631,negative,0.0014634375693276525,0.9985365624306723,none,none,none,none
279,313,0,positive,0.87391245,0.012786317,0.11330124,negative,0.0356462225317955,0.9643537774682045,agreement,none,none,none
280,313,0,neutral,0.3151196,0.054972634,0.6299077,negative,0.02796882577240467,0.9720311742275953,none,none,none,none
281,313,0,neutral,0.61860776,0.10095057,0.2804417,positive,0.99784255027771,0.002157449722290039,none,agreement,none,none
282,313,0,neutral,0.098299585,0.26392213,0.6377782,neutral,0.46707239747047424,0.5329276025295258,none,none,none,none
283,313,0,positive,0.8397885,0.02700912,0.13320234,positive,0.9978969097137451,0.002103090286254883,agreement,agreement,none,none
284,313,0,neutral,0.32775304,0.24905221,0.4231948,negative,0.15100938081741333,0.8489906191825867,none,none,none,none
286,314,0,positive,0.93445957,0.0040435,0.061496973,positive,0.999386191368103,0.0006138086318969727,agreement,agreement,none,none
287,314,0,positive,0.9269509,0.0032039771,0.0698451,positive,0.8926613330841064,0.10733866691589355,agreement,agreement,none,none
288,314,0,positive,0.76193076,0.012414073,0.22565517,positive,0.9979872703552246,0.0020127296447753906,agreement,agreement,none,none
289,314,0,neutral,0.44706753,0.056699585,0.496233,positive,0.998643696308136,0.0013563036918640137,none,agreement,none,agreement
290,314,0,neutral,0.59802365,0.0075526005,0.3944238,positive,0.9950258135795593,0.004974186420440674,none,agreement,none,agreement
291,314,0,negative,0.013295957,0.84865427,0.13804983,negative,0.008599808439612389,0.9914001915603876,conflict,conflict,conflict,conflict
292,314,0,neutral,0.18908815,0.37960923,0.43130267,positive,0.9989652633666992,0.0010347366333007812,none,agreement,none,none
293,314,0,negative,0.024917882,0.71553594,0.2595461,negative,0.0511188767850399,0.9488811232149601,conflict,conflict,conflict,conflict
294,314,0,neutral,0.22139746,0.25828055,0.520322,positive,0.9974648952484131,0.002535104751586914,none,agreement,none,none
295,314,0,neutral,0.6784487,0.090937406,0.2306139,positive,0.9994716048240662,0.0005283951759338379,none,agreement,none,agreement
296,314,0,negative,0.015603686,0.70364237,0.280754,negative,0.0616723895072937,0.9383276104927063,conflict,conflict,conflict,conflict
297,314,0,neutral,0.044070777,0.4628898,0.49303934,negative,0.017655791714787483,0.9823442082852125,none,conflict,none,conflict
298,314,0,neutral,0.090196565,0.36857447,0.54122895,positive,0.9096078276634216,0.09039217233657837,none,agreement,none,none
299,314,0,neutral,0.08423062,0.32722574,0.5885436,neutral,0.46051183342933655,0.5394881665706635,none,none,none,none
300,314,0,neutral,0.11376593,0.4989405,0.38729358,negative,0.16100166738033295,0.838998332619667,none,conflict,none,conflict
301,314,0,positive,0.9389988,0.00670861,0.05429262,positive,0.9996787309646606,0.00032126903533935547,agreement,agreement,agreement,none
302,314,0,neutral,0.5475725,0.1490711,0.3033564,positive,0.9869051575660706,0.013094842433929443,none,agreement,none,agreement
303,314,0,neutral,0.27558973,0.19611071,0.5282995,negative,0.003934198059141636,0.9960658019408584,none,conflict,none,conflict
304,314,0,positive,0.8622379,0.027128749,0.11063339,negative,0.14549705386161804,0.854502946138382,agreement,conflict,none,conflict
305,314,0,positive,0.7910339,0.022355992,0.18661004,positive,0.9969273209571838,0.003072679042816162,agreement,agreement,agreement,none
306,314,0,neutral,0.17041188,0.25182828,0.57775986,positive,0.9648079872131348,0.035192012786865234,none,agreement,none,agreement
307,314,0,neutral,0.096115135,0.28926733,0.6146176,negative,0.0025764668826013803,0.9974235331173986,none,conflict,none,conflict
308,314,0,neutral,0.11488764,0.3082347,0.57687765,negative,0.0032640439458191395,0.9967359560541809,none,conflict,none,conflict
309,314,0,neutral,0.57673097,0.03923571,0.3840333,positive,0.7515292167663574,0.24847078323364258,none,agreement,none,agreement
310,314,0,positive,0.839389,0.011109688,0.14950131,positive,0.9996566772460938,0.00034332275390625,agreement,agreement,agreement,agreement
311,314,0,neutral,0.48838913,0.15523781,0.35637304,positive,0.999743640422821,0.0002563595771789551,none,agreement,none,agreement
312,314,0,negative,0.01494295,0.8807316,0.10432554,negative,0.0014541279524564743,0.9985458720475435,conflict,conflict,conflict,conflict
313,314,0,positive,0.9801107,0.003366261,0.016522964,positive,0.9997449517250061,0.0002550482749938965,agreement,agreement,none,none
314,314,0,neutral,0.054878466,0.5689612,0.37616035,positive,0.9996896982192993,0.0003103017807006836,none,agreement,none,agreement
315,314,0,neutral,0.6689042,0.01398443,0.3171114,positive,0.999138355255127,0.0008616447448730469,none,agreement,none,agreement
316,314,0,neutral,0.030859854,0.62780565,0.34133452,negative,0.0059127784334123135,0.9940872215665877,none,conflict,none,conflict
317,314,0,positive,0.95827883,0.0056577716,0.036063462,positive,0.998301088809967,0.001698911190032959,agreement,agreement,none,none
318,314,0,neutral,0.6695685,0.06911083,0.26132077,positive,0.9813635349273682,0.018636465072631836,none,agreement,none,none
319,314,0,positive,0.80060965,0.009371195,0.1900191,positive,0.9808880090713501,0.019111990928649902,agreement,agreement,agreement,agreement
320,314,0,neutral,0.05631571,0.3150765,0.6286078,negative,0.19269141554832458,0.8073085844516754,none,conflict,none,conflict
321,314,0,neutral,0.075586066,0.3963462,0.5280677,negative,0.0025292206555604935,0.9974707793444395,none,conflict,none,conflict
322,314,0,neutral,0.47398704,0.017770251,0.5082427,positive,0.9881879687309265,0.011812031269073486,none,agreement,none,agreement
323,314,0,positive,0.89946187,0.021973155,0.07856499,positive,0.9998155236244202,0.00018447637557983398,agreement,agreement,none,none
324,314,0,neutral,0.2279279,0.026696613,0.7453755,positive,0.9027155637741089,0.09728443622589111,none,agreement,none,agreement
325,314,0,negative,0.033303566,0.71540785,0.2512886,negative,0.0021078884601593018,0.9978921115398407,conflict,conflict,conflict,conflict
326,314,0,neutral,0.22363482,0.22839469,0.54797053,negative,0.013231722638010979,0.986768277361989,none,conflict,none,conflict
327,314,0,neutral,0.13610394,0.20727643,0.65661967,positive,0.9793815016746521,0.0206184983253479,none,agreement,none,none
328,314,0,positive,0.81296337,0.018178433,0.16885826,positive,0.9918928146362305,0.008107185363769531,agreement,agreement,none,agreement
329,314,0,neutral,0.45573846,0.16098636,0.38327518,negative,0.10986608266830444,0.8901339173316956,none,conflict,none,conflict
330,315,0,positive,0.7465402,0.0079425,0.24551725,positive,0.9983835220336914,0.0016164779663085938,agreement,agreement,none,none
331,315,0,positive,0.90925515,0.010839751,0.07990514,positive,0.99981290102005,0.00018709897994995117,agreement,agreement,none,none
333,315,0,negative,0.009718586,0.864901,0.1253804,negative,0.0005143716116435826,0.9994856283883564,conflict,conflict,conflict,conflict
334,315,0,neutral,0.33624464,0.09496169,0.5687937,negative,0.09954684972763062,0.9004531502723694,none,conflict,none,conflict
335,315,0,negative,0.012685598,0.854168,0.13314633,negative,0.04171314835548401,0.958286851644516,conflict,conflict,conflict,conflict
336,315,0,neutral,0.39320233,0.08929063,0.517507,positive,0.8968138098716736,0.10318619012832642,none,agreement,none,agreement
337,315,0,negative,0.015022131,0.81246406,0.17251381,negative,0.0014043553965166211,0.9985956446034834,conflict,conflict,conflict,conflict
338,315,0,positive,0.79954445,0.0069040493,0.1935515,positive,0.9970313310623169,0.0029686689376831055,agreement,agreement,none,none
339,315,0,positive,0.9663726,0.004142862,0.0294845,positive,0.9998078942298889,0.00019210577011108398,agreement,agreement,none,none
341,315,0,neutral,0.21262497,0.1548374,0.6325377,negative,0.16693174839019775,0.8330682516098022,none,conflict,none,conflict
342,315,0,positive,0.74994224,0.016351392,0.23370637,positive,0.9983891248703003,0.001610875129699707,agreement,agreement,agreement,agreement
343,315,0,neutral,0.08127947,0.17399691,0.74472356,positive,0.9929383397102356,0.007061660289764404,none,agreement,none,agreement
344,315,0,negative,0.009443217,0.85926634,0.13129039,negative,0.0015260151121765375,0.9984739848878235,conflict,conflict,conflict,conflict
345,315,0,negative,0.007865168,0.8488288,0.14330606,negative,0.01603192836046219,0.9839680716395378,conflict,conflict,conflict,conflict
346,315,0,neutral,0.06830135,0.32780525,0.6038934,negative,0.16898182034492493,0.8310181796550751,none,conflict,none,conflict
347,315,0,neutral,0.09367712,0.20127173,0.7050512,negative,0.009578949771821499,0.9904210502281785,none,conflict,none,conflict
348,315,0,positive,0.8947569,0.02761954,0.077623576,positive,0.9985632300376892,0.001436769962310791,agreement,agreement,none,agreement
349,315,0,positive,0.9721038,0.0036943795,0.024201903,positive,0.9998766183853149,0.0001233816146850586,agreement,agreement,agreement,agreement
350,315,0,positive,0.89830756,0.010156728,0.091535725,positive,0.9998204112052917,0.00017958879470825195,agreement,agreement,none,none
351,315,0,positive,0.7790155,0.017131533,0.20385297,positive,0.9994564652442932,0.0005435347557067871,agreement,agreement,agreement,agreement
352,315,0,positive,0.97398585,0.003990271,0.022023922,positive,0.9998551607131958,0.00014483928680419922,agreement,agreement,none,none
353,316,0,positive,0.94015527,0.004334392,0.05551028,positive,0.9997145533561707,0.0002854466438293457,agreement,agreement,none,none
354,316,0,neutral,0.09778808,0.28405324,0.6181587,negative,0.00712305074557662,0.9928769492544234,none,none,none,none
355,316,0,neutral,0.12853962,0.3045678,0.5668925,negative,0.011634260416030884,0.9883657395839691,none,none,none,none
357,316,0,negative,0.03219246,0.7670391,0.20076847,negative,0.010761243291199207,0.9892387567088008,none,none,none,none
358,316,0,positive,0.9667173,0.0045602997,0.028722445,positive,0.999264657497406,0.0007353425025939941,agreement,agreement,none,none
359,316,0,neutral,0.14838403,0.5817753,0.2698407,negative,0.0020528710447251797,0.9979471289552748,none,none,none,none
360,316,0,negative,0.009966898,0.8945217,0.095511414,negative,0.0035578773822635412,0.9964421226177365,none,none,none,none
362,316,0,negative,0.008305492,0.89660954,0.09508488,negative,0.0017855248879641294,0.9982144751120359,none,none,none,none
363,316,0,positive,0.97169894,0.0035814436,0.024719574,positive,0.9998623132705688,0.00013768672943115234,agreement,agreement,none,none
365,316,0,neutral,0.6701519,0.07417546,0.2556727,positive,0.9990897178649902,0.0009102821350097656,none,agreement,none,none
367,316,0,neutral,0.43261918,0.1335086,0.43387228,negative,0.0014956018421798944,0.9985043981578201,none,none,none,none
369,317,0,neutral,0.40088654,0.05071976,0.5483936,negative,0.007211112417280674,0.9927888875827193,none,none,none,none
370,317,0,neutral,0.31394193,0.114453524,0.57160455,negative,0.08392588794231415,0.9160741120576859,none,none,none,none
371,317,0,positive,0.8084635,0.0067852587,0.18475115,positive,0.9979968667030334,0.0020031332969665527,agreement,agreement,none,none
372,317,0,neutral,0.41610524,0.05250253,0.5313923,positive,0.983788013458252,0.016211986541748047,none,agreement,none,none
373,317,0,negative,0.011907997,0.7969853,0.19110665,negative,0.0011224790941923857,0.9988775209058076,none,none,none,none
374,317,0,neutral,0.32208562,0.014636482,0.66327786,neutral,0.5051273107528687,0.49487268924713135,none,none,none,none
375,317,0,neutral,0.65103626,0.047081076,0.30188268,positive,0.9932708144187927,0.006729185581207275,none,agreement,none,none
376,317,0,neutral,0.024822786,0.6801499,0.29502735,negative,0.00023184531892184168,0.9997681546810782,none,none,none,none
378,317,0,neutral,0.4378344,0.14525838,0.41690713,negative,0.06225913017988205,0.937740869820118,none,none,none,none
380,317,0,positive,0.8899804,0.014781849,0.09523782,positive,0.9947010278701782,0.005298972129821777,agreement,agreement,none,none
385,318,0,neutral,0.3702229,0.0514462,0.5783309,positive,0.9957430958747864,0.004256904125213623,none,agreement,none,agreement
386,318,0,neutral,0.03702353,0.6667923,0.29618424,negative,0.017401712015271187,0.9825982879847288,none,conflict,none,conflict
387,318,0,neutral,0.49752808,0.06623959,0.43623233,positive,0.9721943140029907,0.027805685997009277,none,agreement,none,none
388,318,0,positive,0.93206984,0.0057884874,0.062141646,positive,0.9991760849952698,0.0008239150047302246,agreement,agreement,none,none
389,318,0,negative,0.022892484,0.79785377,0.17925373,negative,0.004093952476978302,0.9959060475230217,conflict,conflict,conflict,conflict
391,318,0,neutral,0.065963924,0.40137994,0.53265613,positive,0.9986081719398499,0.0013918280601501465,none,agreement,none,agreement
