seg_uid,set,pair_id,speaker_id,start,end,span,speech_s,nw,n_turns,db_p_pos,db_p_neg,db_clearly_positive,db_clearly_negative
c001244,conflict,226,361,93.3,118.1,24.799999999999997,20.799999999999997,68,2,0.006563670467585325,0.9934363295324147,0,1
c001249,conflict,227,361,228.6,254.1,25.5,20.30000000000001,66,2,0.0020100418478250504,0.997989958152175,0,1
c001250,conflict,228,361,259.4,276.9,17.5,14.5,52,2,0.012918022461235523,0.9870819775387645,0,1
c001251,conflict,229,361,281.3,296.3,15.0,15.0,43,1,0.12111836671829224,0.8788816332817078,0,1
c001258,conflict,230,361,543.9,567.8,23.899999999999977,16.09999999999991,58,3,0.04673519730567932,0.9532648026943207,0,1
c001260,conflict,231,362,0.6000000000000001,79.6,79.0,20.399999999999995,54,6,0.9998787641525269,0.00012123584747314453,1,0
c001263,conflict,232,362,177.9,209.9,32.0,13.600000000000025,45,3,0.999800980091095,0.0001990199089050293,1,0
c001265,conflict,233,362,240.9,261.5,20.599999999999994,15.499999999999943,41,4,0.9914745092391968,0.008525490760803223,1,0
c001266,conflict,234,362,267.1,291.4,24.299999999999955,18.09999999999997,48,2,0.9884583353996277,0.011541664600372314,1,0
c001271,conflict,235,362,421.7,464.8,43.10000000000002,19.40000000000009,61,5,0.9987590312957764,0.0012409687042236328,1,0
c001272,conflict,236,362,468.0,520.7,52.700000000000045,26.300000000000125,62,6,0.9962737560272217,0.0037262439727783203,1,0
c001284,conflict,237,363,457.9,521.0,63.10000000000002,51.700000000000045,145,3,0.001001872238703072,0.9989981277612969,0,1
c001285,conflict,238,363,526.4,582.6,56.200000000000045,47.80000000000007,133,3,0.004376652650535107,0.9956233473494649,0,1
c001288,conflict,239,363,652.7,675.5,22.799999999999955,19.399999999999977,52,3,0.04637731984257698,0.953622680157423,0,1
c001289,conflict,240,363,678.4,718.1,39.700000000000045,38.40000000000009,102,2,0.11608484387397766,0.8839151561260223,0,1
c001290,conflict,241,363,719.5,748.1,28.600000000000023,15.600000000000025,45,4,0.0042837210930883884,0.9957162789069116,0,1
c001293,conflict,242,363,852.0,879.4,27.399999999999977,25.600000000000023,66,2,0.04775131866335869,0.9522486813366413,0,1
c001295,conflict,243,363,913.9,932.4,18.5,18.5,44,1,0.0014328858815133572,0.9985671141184866,0,1
c001296,conflict,244,363,934.7,947.1,12.399999999999977,12.399999999999975,45,1,0.00614530174061656,0.9938546982593834,0,1
c001298,conflict,245,363,1039.1,1064.3,25.200000000000045,20.90000000000009,58,2,0.0036514578387141228,0.9963485421612859,0,1
c001300,conflict,246,363,1134.7,1157.5,22.799999999999955,22.799999999999955,68,1,0.011785975657403469,0.9882140243425965,0,1
c001302,conflict,247,364,0.0,18.2,18.2,11.3,41,4,0.005251940805464983,0.994748059194535,0,1
c001303,conflict,248,364,19.3,35.6,16.3,14.2,50,3,0.0011314119910821319,0.9988685880089179,0,1
c001304,conflict,249,364,47.6,99.7,52.1,8.200000000000003,36,7,0.011986088939011097,0.9880139110609889,0,1
c001308,conflict,250,364,227.1,261.4,34.29999999999998,34.29999999999998,91,1,0.026156973093748093,0.9738430269062519,0,1
c001311,conflict,251,364,300.8,324.3,23.5,22.19999999999999,56,2,0.0058438098058104515,0.9941561901941895,0,1
c001318,conflict,252,364,585.6,612.2,26.600000000000023,26.600000000000023,76,1,0.010229872539639473,0.9897701274603605,0,1
c001325,conflict,253,364,810.1,867.1,57.0,52.69999999999993,165,2,0.015099466778337955,0.984900533221662,0,1
c001327,conflict,254,364,894.1,924.4,30.299999999999955,27.699999999999932,78,3,0.028057487681508064,0.9719425123184919,0,1
c001328,conflict,255,364,925.8,968.4,42.60000000000002,42.60000000000002,143,1,0.004065413028001785,0.9959345869719982,0,1
c001329,conflict,256,364,969.3,979.1,9.800000000000068,9.800000000000068,43,1,0.0005456514772959054,0.9994543485227041,0,1
c001330,conflict,257,364,980.2,991.1,10.899999999999977,10.899999999999975,46,1,0.002675666706636548,0.9973243332933635,0,1
c001331,conflict,258,364,997.4,1043.5,46.10000000000002,42.39999999999998,110,3,0.032224349677562714,0.9677756503224373,0,1
c001332,conflict,259,364,1047.0,1069.9,22.90000000000009,15.700000000000273,44,2,0.007479416206479073,0.9925205837935209,0,1
c001333,conflict,260,364,1072.1,1086.1,14.0,12.599999999999907,47,2,0.18917196989059448,0.8108280301094055,0,1
c001334,conflict,261,364,1087.9,1108.7,20.799999999999955,14.300000000000182,50,4,0.002677787560969591,0.9973222124390304,0,1
c001335,conflict,262,364,1110.0,1146.2,36.200000000000045,24.200000000000273,74,5,0.0022908300161361694,0.9977091699838638,0,1
c001339,conflict,263,364,1230.3,1250.3,20.0,18.90000000000009,50,2,0.0055155628360807896,0.9944844371639192,0,1
c001340,conflict,264,364,1251.7,1285.1,33.399999999999864,25.399999999999864,89,2,0.0027361989486962557,0.9972638010513037,0,1
c001354,conflict,265,364,1634.6,1656.7,22.100000000000136,16.5,45,3,0.038978103548288345,0.9610218964517117,0,1
c001355,conflict,266,364,1657.6,1684.1,26.5,18.700000000000045,62,3,0.0022247890010476112,0.9977752109989524,0,1
c001407,conflict,267,366,225.7,276.0,50.30000000000001,50.30000000000001,138,1,0.055188197642564774,0.9448118023574352,0,1
c001408,conflict,268,366,280.1,310.3,30.19999999999999,21.59999999999997,46,3,0.024278035387396812,0.9757219646126032,0,1
c001409,conflict,269,366,311.3,323.8,12.5,12.5,40,1,0.05217701569199562,0.9478229843080044,0,1
c001415,conflict,270,366,485.4,524.9,39.5,18.500000000000057,52,6,0.009623045101761818,0.9903769548982382,0,1
c001416,conflict,271,366,526.3,547.7,21.40000000000009,19.90000000000009,40,2,0.013403111137449741,0.9865968888625503,0,1
c001417,conflict,272,366,552.4,577.5,25.100000000000023,16.800000000000182,54,5,0.0033188515808433294,0.9966811484191567,0,1
c001423,conflict,273,366,707.3,716.4,9.100000000000023,9.100000000000025,27,1,0.0037691572215408087,0.9962308427784592,0,1
c001424,conflict,274,366,735.4,770.9,35.5,29.500000000000114,68,5,0.009129294194281101,0.9908707058057189,0,1
c001427,conflict,275,366,868.6,898.4,29.799999999999955,28.699999999999932,58,2,0.011820831336081028,0.988179168663919,0,1
c001429,conflict,276,366,938.3,968.8,30.5,24.800000000000068,59,2,0.0008912272751331329,0.9991087727248669,0,1
c001430,conflict,277,366,975.1,1019.5,44.39999999999998,41.69999999999993,102,3,0.0011629658984020352,0.998837034101598,0,1
c001435,conflict,278,366,1131.0,1170.3,39.299999999999955,27.5,46,5,0.07537670433521271,0.9246232956647873,0,1
c001441,conflict,279,367,63.7,119.0,55.3,27.40000000000001,60,6,0.9958130717277527,0.0041869282722473145,1,0
c001442,conflict,280,367,126.3,147.8,21.500000000000014,20.299999999999997,49,2,0.9362910389900208,0.06370896100997925,1,0
c001446,conflict,281,367,267.1,294.7,27.599999999999966,26.59999999999997,69,2,0.9448620080947876,0.0551379919052124,1,0
c001447,conflict,282,367,302.3,324.1,21.80000000000001,19.600000000000023,63,2,0.9998113512992859,0.00018864870071411133,1,0
c001449,conflict,283,367,358.1,404.2,46.099999999999966,39.69999999999999,97,2,0.8783019781112671,0.12169802188873291,1,0
c001450,conflict,284,367,412.4,437.6,25.200000000000045,25.200000000000045,67,1,0.9994785189628601,0.0005214810371398926,1,0
c001455,conflict,285,367,634.7,665.4,30.699999999999932,30.699999999999932,99,1,0.9125131964683533,0.08748680353164673,1,0
c001463,conflict,286,367,915.6,946.9,31.299999999999955,15.79999999999984,48,3,0.9633243083953857,0.03667569160461426,1,0
c001464,conflict,287,367,950.2,1000.0,49.799999999999955,30.799999999999955,86,6,0.9871516227722168,0.012848377227783203,1,0
c001471,conflict,288,367,1241.9,1270.4,28.5,28.5,83,1,0.848149836063385,0.151850163936615,1,0
c001472,conflict,289,367,1278.8,1317.4,38.600000000000136,36.40000000000009,94,2,0.7030236124992371,0.29697638750076294,1,0
c001473,conflict,290,367,1319.1,1376.1,57.0,26.700000000000045,74,3,0.9985141158103943,0.0014858841896057129,1,0
c001474,conflict,291,367,1377.5,1399.4,21.90000000000009,17.800000000000182,46,4,0.9991098046302795,0.000890195369720459,1,0
c001475,conflict,292,367,1400.5,1427.0,26.5,22.90000000000009,63,3,0.9932492971420288,0.006750702857971191,1,0
c001477,conflict,293,367,1452.8,1484.2,31.40000000000009,26.399999999999864,62,3,0.9997918009757996,0.00020819902420043945,1,0
c001478,conflict,294,367,1486.7,1527.1,40.399999999999864,31.0,96,2,0.9973611235618591,0.002638876438140869,1,0
c001479,conflict,295,367,1529.5,1541.3,11.799999999999955,10.599999999999907,30,2,0.9753990173339844,0.024600982666015625,1,0
c001515,conflict,296,369,117.6,176.2,58.599999999999994,21.499999999999982,52,2,0.019803984090685844,0.9801960159093142,0,1
c001518,conflict,297,369,246.1,276.9,30.799999999999983,27.49999999999997,96,2,0.004887931048870087,0.9951120689511299,0,1
c001522,conflict,298,369,398.8,419.4,20.599999999999966,19.399999999999977,55,2,0.006879208143800497,0.9931207918561995,0,1
c001523,conflict,299,369,420.5,466.6,46.10000000000002,36.10000000000002,91,3,0.0025675541255623102,0.9974324458744377,0,1
c001532,conflict,300,369,724.8,761.3,36.5,31.5,90,2,0.012610893696546555,0.9873891063034534,0,1
c001542,conflict,301,370,152.2,176.2,24.0,21.0,62,2,0.006993508897721767,0.9930064911022782,0,1
c001548,conflict,302,370,392.9,406.2,13.300000000000011,13.300000000000011,47,1,0.0029362330678850412,0.997063766932115,0,1
c001549,conflict,303,370,408.7,457.4,48.69999999999999,37.599999999999966,123,3,0.001421480206772685,0.9985785197932273,0,1
c001550,conflict,304,370,465.8,500.7,34.89999999999998,32.299999999999955,110,2,0.01178273931145668,0.9882172606885433,0,1
c001551,conflict,305,370,502.2,516.2,14.000000000000057,14.000000000000057,53,1,0.0009868344059213996,0.9990131655940786,0,1
c001552,conflict,306,370,537.7,577.7,40.0,40.0,138,1,0.0035131690092384815,0.9964868309907615,0,1
c001553,conflict,307,370,578.8,600.8,22.0,22.0,74,1,0.00047493577585555613,0.9995250642241444,0,1
c001556,conflict,308,370,714.4,754.9,40.5,31.799999999999955,116,4,0.0013245996087789536,0.998675400391221,0,1
c001558,conflict,309,370,777.9,822.3,44.39999999999998,44.39999999999998,168,1,0.026013284921646118,0.9739867150783539,0,1
c001559,conflict,310,370,843.2,878.3,35.09999999999991,28.899999999999977,91,3,0.004646060056984425,0.9953539399430156,0,1
c001560,conflict,311,370,882.8,896.5,13.700000000000045,13.700000000000044,51,1,0.0025535395834594965,0.9974464604165405,0,1
c001561,conflict,312,370,898.4,921.2,22.800000000000068,22.800000000000068,78,1,0.0002010173921007663,0.9997989826078992,0,1
c001562,conflict,313,370,922.7,957.3,34.59999999999991,34.59999999999991,111,1,0.0007215363439172506,0.9992784636560827,0,1
c001563,conflict,314,370,966.4,1000.9,34.5,31.5,99,2,0.00994938425719738,0.9900506157428026,0,1
c001660,conflict,315,374,222.7,268.3,45.60000000000002,43.10000000000002,131,2,0.2688349187374115,0.7311650812625885,0,1
c001665,conflict,316,374,430.0,456.7,26.69999999999999,26.69999999999999,78,1,0.04223760589957237,0.9577623941004276,0,1
c001666,conflict,317,374,463.5,497.0,33.5,17.5,49,3,0.023138124495744705,0.9768618755042553,0,1
c001668,conflict,318,374,543.4,569.9,26.5,21.399999999999977,66,2,0.0004520932270679623,0.999547906772932,0,1
c001669,conflict,319,374,579.8,620.0,40.200000000000045,37.299999999999955,93,2,0.0028311884962022305,0.9971688115037978,0,1
c001670,conflict,320,374,621.8,637.1,15.300000000000068,14.200000000000044,42,2,0.0022504334338009357,0.9977495665661991,0,1
c001672,conflict,321,374,661.6,698.4,36.799999999999955,20.200000000000045,53,6,0.0008714134455658495,0.9991285865544342,0,1
c001673,conflict,322,374,705.2,731.8,26.59999999999991,24.0,46,3,0.00031143930391408503,0.9996885606960859,0,1
c001675,conflict,323,374,790.0,805.9,15.899999999999977,12.599999999999907,27,2,0.013798583298921585,0.9862014167010784,0,1
c001676,conflict,324,374,827.2,866.5,39.299999999999955,19.40000000000009,50,6,0.0011055446229875088,0.9988944553770125,0,1
c001677,conflict,325,374,868.8,889.9,21.100000000000023,19.600000000000023,50,2,0.001194286858662963,0.998805713141337,0,1
c001680,conflict,326,374,958.9,988.4,29.5,22.800000000000068,58,5,0.009475204162299633,0.9905247958377004,0,1
c001681,conflict,327,374,991.8,1048.1,56.299999999999955,54.09999999999991,189,2,0.19980162382125854,0.8001983761787415,0,1
c001682,conflict,328,374,1050.9,1087.7,36.799999999999955,36.799999999999955,126,1,0.004883755464106798,0.9951162445358932,0,1
c001684,conflict,329,374,1103.7,1135.4,31.700000000000045,30.200000000000045,101,2,0.006559835281223059,0.9934401647187769,0,1
c001734,conflict,330,377,116.6,146.4,29.80000000000001,27.80000000000001,65,2,0.9732591509819031,0.026740849018096924,1,0
c001735,conflict,331,377,148.9,159.6,10.699999999999989,9.199999999999989,40,2,0.9980460405349731,0.0019539594650268555,1,0
c001736,conflict,332,377,162.9,181.3,18.400000000000006,16.400000000000006,40,2,0.9932235479354858,0.00677645206451416,1,0
c001738,conflict,333,377,217.3,256.4,39.099999999999966,34.5,82,4,0.9996411800384521,0.00035881996154785156,1,0
c001739,conflict,334,377,257.8,308.8,51.0,46.60000000000002,108,2,0.9993392825126648,0.0006607174873352051,1,0
c001740,conflict,335,377,314.2,341.3,27.100000000000023,23.30000000000001,54,2,0.9895433187484741,0.010456681251525879,1,0
c001742,conflict,336,377,370.9,411.1,40.200000000000045,16.500000000000057,40,8,0.9997414946556091,0.00025850534439086914,1,0
c001743,conflict,337,377,412.3,435.4,23.099999999999966,23.09999999999997,64,1,0.9908259510993958,0.009174048900604248,1,0
c001745,conflict,338,377,458.4,480.1,21.700000000000045,21.700000000000045,57,1,0.980599582195282,0.019400417804718018,1,0
c001747,conflict,339,377,526.3,549.3,23.0,19.699999999999932,45,3,0.9996805191040039,0.00031948089599609375,1,0
c001754,conflict,340,377,801.8,855.4,53.60000000000002,51.0,112,2,0.9997487664222717,0.0002512335777282715,1,0
c001763,conflict,341,377,1101.6,1158.6,57.0,21.800000000000185,46,9,0.9996930360794067,0.0003069639205932617,1,0
c001766,conflict,342,377,1252.8,1273.2,20.40000000000009,16.40000000000009,42,2,0.9997746348381042,0.00022536516189575195,1,0
c001770,conflict,343,378,134.1,175.2,41.099999999999994,29.09999999999999,95,3,0.000570013013202697,0.9994299869867973,0,1
c001772,conflict,344,378,206.8,224.5,17.69999999999999,14.299999999999985,48,2,0.009948811493813992,0.990051188506186,0,1
c001777,conflict,345,378,370.5,411.5,41.0,20.80000000000001,62,4,0.0008348428527824581,0.9991651571472175,0,1
c001778,conflict,346,378,413.0,452.4,39.39999999999998,14.799999999999956,54,2,0.0004675762611441314,0.9995324237388559,0,1
c001779,conflict,347,378,453.8,463.1,9.300000000000011,9.300000000000011,30,1,0.010322608053684235,0.9896773919463158,0,1
c001784,conflict,348,378,626.3,652.7,26.40000000000009,10.100000000000025,33,4,0.004009030759334564,0.9959909692406654,0,1
c001797,conflict,349,379,204.7,251.2,46.5,40.69999999999999,153,3,0.060239389538764954,0.939760610461235,0,1
c001799,conflict,350,379,309.4,341.5,32.10000000000002,32.10000000000002,127,1,0.019641868770122528,0.9803581312298775,0,1
c001801,conflict,351,379,380.8,402.3,21.5,21.5,74,1,0.0018913199892267585,0.9981086800107732,0,1
c001802,conflict,352,379,406.9,426.6,19.700000000000045,19.700000000000045,71,1,0.021452410146594048,0.978547589853406,0,1
c001803,conflict,353,379,434.4,452.4,18.0,18.0,73,1,0.01573372818529606,0.9842662718147039,0,1
c001804,conflict,354,379,458.7,486.9,28.19999999999999,28.19999999999999,99,1,0.0009863621089607477,0.9990136378910393,0,1
c001807,conflict,355,379,558.1,579.8,21.699999999999932,21.699999999999932,82,1,0.03154832124710083,0.9684516787528992,0,1
c001811,conflict,356,379,685.1,717.3,32.19999999999993,32.19999999999993,123,1,0.026860078796744347,0.9731399212032557,0,1
c001812,conflict,357,379,719.8,746.8,27.0,25.100000000000023,81,2,0.00946253351867199,0.990537466481328,0,1
c001813,conflict,358,379,754.2,796.5,42.299999999999955,34.499999999999886,96,2,0.0035556768998503685,0.9964443231001496,0,1
c001814,conflict,359,379,802.6,826.9,24.299999999999955,22.799999999999955,75,2,0.003661115886643529,0.9963388841133565,0,1
c001815,conflict,360,379,834.7,858.6,23.899999999999977,23.899999999999977,87,1,0.00023609146592207253,0.9997639085340779,0,1
c001873,conflict,361,381,55.2,126.2,71.0,18.999999999999993,57,9,0.9995774626731873,0.00042253732681274414,1,0
c001874,conflict,362,381,129.5,157.4,27.900000000000006,16.49999999999997,46,5,0.9953990578651428,0.004600942134857178,1,0
c001875,conflict,363,381,167.8,184.8,17.0,9.899999999999975,29,3,0.9997767806053162,0.0002232193946838379,1,0
c001876,conflict,364,381,198.7,225.7,27.0,11.500000000000028,45,5,0.7109880447387695,0.28901195526123047,1,0
c001893,conflict,365,381,662.3,697.3,35.0,14.70000000000016,41,5,0.9532007575035095,0.04679924249649048,1,0
c001894,conflict,366,381,698.2,726.6,28.399999999999977,12.900000000000093,41,5,0.9998809099197388,0.00011909008026123047,1,0
c001895,conflict,367,381,727.8,750.1,22.300000000000068,14.700000000000044,49,3,0.9986044764518738,0.0013955235481262207,1,0
c001896,conflict,368,381,759.3,784.7,25.40000000000009,15.0,53,5,0.9996572732925415,0.0003427267074584961,1,0
c001897,conflict,369,381,786.4,804.3,17.899999999999977,11.5,54,2,0.9995101690292358,0.0004898309707641602,1,0
c001898,conflict,370,381,806.3,850.2,43.90000000000009,19.700000000000045,64,5,0.9936820268630981,0.0063179731369018555,1,0
c001899,conflict,371,381,851.5,868.8,17.299999999999955,14.599999999999907,45,3,0.9996004700660706,0.00039952993392944336,1,0
c001900,conflict,372,381,880.2,908.2,28.0,19.0,52,6,0.9959805011749268,0.004019498825073242,1,0
c001901,conflict,373,381,914.5,939.2,24.700000000000045,16.700000000000045,60,4,0.8956513404846191,0.10434865951538086,1,0
c001905,conflict,374,381,1023.5,1052.3,28.799999999999955,11.0,38,5,0.9997681975364685,0.00023180246353149414,1,0
c001913,conflict,375,382,204.0,233.4,29.400000000000006,16.899999999999977,48,4,0.004019554238766432,0.9959804457612336,0,1
c001915,conflict,376,382,278.2,304.1,25.900000000000034,13.800000000000123,46,4,0.0033007576130330563,0.9966992423869669,0,1
c001916,conflict,377,382,305.7,331.6,25.900000000000034,17.300000000000068,46,3,0.21858413517475128,0.7814158648252487,0,1
c001919,conflict,378,382,419.9,451.2,31.30000000000001,12.300000000000011,36,5,0.0031932087149471045,0.9968067912850529,0,1
c001924,conflict,379,382,614.5,640.9,26.399999999999977,26.399999999999977,87,1,0.009505042806267738,0.9904949571937323,0,1
